y_true,y_ens,y_XGBoost,y_LightGBM,y_CatBoost,y_ExtraTrees,Concrete_Class
25.2,22.58110257562728,22.07065773010254,24.086507471354835,24.44895199607177,21.229964827537522,15
20.0,23.899610805120915,23.57168960571289,23.44740748880095,24.17796336217867,23.992398485819496,15
20.4,28.780367887689042,26.578510284423828,28.582708282936238,27.772792207504935,30.2639105844498,15
27.2,25.395324342698245,24.4217472076416,25.621771611088803,27.73822795573345,23.761829353650413,15
22.1,22.068343863632933,23.044679641723633,22.109849182128936,23.081530968062037,21.32158006095885,15
26.2,23.236331084143238,22.606637954711914,22.296726651988532,25.638606345863366,22.363140829404188,15
18.8,22.949637651964412,23.56869125366211,23.205281086093542,22.391107022660737,22.68126669947305,15
19.2,24.642733599072123,25.811429977416992,25.367790660241504,26.218726311698106,21.76452022107439,15
18.9,24.480340623189477,24.2703914642334,24.69042163802233,24.620526895980102,23.60280901559194,15
18.349,23.13970272919698,23.059589385986328,22.92625765085582,24.90906678632995,22.112441771189374,15
24.302,22.385521122247724,22.151599884033203,22.280585490921492,23.39603551205179,21.80310620784761,15
21.888,26.66445012992071,26.35698127746582,26.49638650746031,26.967620869776326,26.914234652201376,15
25.7,23.4646460787765,22.7731876373291,22.43989100817119,25.27327381685059,23.85387149969736,15
16.969,24.51538350786189,23.663713455200195,23.519981904792903,25.50614970425263,24.450944657007824,15
19.255,24.398357942411735,23.515396118164062,23.66407285434499,25.21459215409299,24.290150471369394,15
21.604,22.90140916012823,23.623781204223633,23.131625127925577,23.349189411075827,21.58709593963622,15
28.8,28.527665994225224,28.21297836303711,28.50730483634897,28.63428101863518,29.20665641562153,15
35.188,28.725615481113795,28.65940284729004,28.362979840841888,28.41616388046117,29.952148837089634,15
30.097,29.812557639695996,29.454206466674805,29.023022429650506,29.59173330423497,30.7743731163024,15
22.746,27.721039315768124,28.333513259887695,27.446118276960057,26.967771508322024,27.767601832262706,15
30.83,29.640310523549218,28.535951614379883,29.110463911920146,28.470222178882526,30.812428215598977,15
27.05,26.926813675171026,27.944982528686523,27.526731542689664,27.16370235558066,26.37290334728782,15
28.1,27.709114537450855,27.810604095458984,27.206004079060545,27.7889510492732,27.759106152607163,15
21.39,28.17440384859387,28.270496368408203,27.86765458636675,27.53420936508104,28.639306029646768,15
29.75,27.87343523824164,28.790735244750977,28.449186197019053,27.046985532194476,26.886539183852886,15
29.72,27.12134720483114,27.630868911743164,27.790456694981785,26.0980687214386,26.457130396906592,15
25.23,27.27332904752676,28.139846801757812,26.663483751267055,27.04720664503192,26.29650930836998,15
29.48,26.66843426906425,27.37396240234375,26.673010482538412,27.328647798766465,26.196267968831695,15
19.59,23.339352481131094,23.120241165161133,21.761547686683667,23.81788812338171,24.006461346308377,15
22.09,24.714851233646797,24.703052520751953,25.02824781001833,25.07908971216535,24.33313234901426,15
21.57,21.895145934846134,21.953819274902344,21.718081987542583,22.631335406617417,21.77133715712229,15
24.66,24.81543677726024,24.57831573486328,25.566658217141832,24.952574758042903,22.450265028190614,15
22.72,23.913111757587384,22.936738967895508,23.61904215328657,24.083676782867684,23.980879208882666,15
30.09,27.36443851689306,26.518735885620117,26.720172768145545,26.063462525025606,29.613381076685535,15
24.66,23.646966661786884,22.584754943847656,23.076323288536265,24.394071453573623,23.482723490397138,15
29.75,24.12218602438472,23.192373275756836,23.202044095290912,25.52999663678506,23.71298019822438,15
25.85,29.17033715654201,28.97455596923828,29.17270689264946,29.622512997115678,28.722968203226717,15
28.59,27.513666754960187,27.122074127197266,27.602119459233744,27.82794841770302,27.88960466766351,15
19.86,24.575380308682192,24.75270652770996,24.795984611034207,24.193252458997733,23.691121497335903,15
29.12,23.62715174679818,23.381772994995117,23.04492866386516,24.468109652343248,24.620515659968042,15
27.05,23.16910734538635,24.314985275268555,23.8896412047251,24.64656796650532,21.65598657671608,15
21.7,23.105642448314125,23.015989303588867,22.789993752451633,23.920067298375585,23.326376008033733,15
