true_Strength_28d,true_Strength_7d,true_Slump_30,true_Slump_90,pred_Strength_28d,pred_Strength_7d,pred_Slump_30,pred_Slump_90,Concrete_Class
24.21,19.59,165,168,39.79229736328125,32.899574279785156,190.98760986328125,177.12107849121094,15
26.8,22.09,168,155,39.529911041259766,33.12140655517578,193.95668029785156,180.06179809570312,15
29.92,21.57,149,173,39.256378173828125,32.67403793334961,191.625244140625,179.09974670410156,15
34.49,24.66,156,152,39.63019943237305,32.958168029785156,191.6632080078125,176.03973388671875,15
31.21,22.72,172,146,39.24464416503906,32.72100830078125,192.21583557128906,177.6287841796875,15
36.27,30.09,165,168,39.79229736328125,32.899574279785156,190.98760986328125,177.12107849121094,15
34.49,24.66,156,152,39.47992706298828,32.802146911621094,194.9488525390625,177.97860717773438,15
35.72,29.75,28,27,39.609825134277344,33.057926177978516,192.60369873046875,175.22482299804688,15
31.19,25.85,195,145,41.79651641845703,33.01544952392578,184.68321228027344,169.00389099121094,15
35.35,28.59,200,145,41.17809295654297,32.93927764892578,182.98300170898438,171.99545288085938,15
25.72,19.86,195,170,39.79229736328125,32.899574279785156,190.98760986328125,177.12107849121094,15
31.67,29.12,190,150,39.26087951660156,32.275123596191406,191.72683715820312,173.79312133789062,15
31.18,27.05,200,155,40.31351852416992,32.61503601074219,185.11875915527344,173.7973175048828,15
29.4,21.7,190,155,39.12745666503906,32.50784683227539,193.75271606445312,175.5881805419922,15
23.3,21.9,190,170,39.58802795410156,32.58106994628906,188.28323364257812,176.3566436767578,15
35.35,28.59,200,170,41.17809295654297,32.93927764892578,182.98300170898438,171.99545288085938,15
35.35,28.59,200,155,41.17809295654297,32.93927764892578,182.98300170898438,171.99545288085938,15
27.3,19.3,160,160,38.92607116699219,32.347145080566406,190.76351928710938,176.81610107421875,15
36.6,29.2,165,150,39.84103775024414,33.318031311035156,195.3489532470703,180.53904724121094,15
37.0,31.3,160,155,39.849517822265625,33.33203125,195.2991943359375,180.44537353515625,15
34.1,26.3,165,155,39.0179328918457,32.37441635131836,190.1976776123047,177.0355682373047,15
30.8,23.5,170,160,40.099143981933594,32.53563690185547,187.67709350585938,173.99014282226562,15
29.2,22.6,170,160,39.66641616821289,33.16611862182617,195.58189392089844,182.63829040527344,15
28.2,20.5,175,160,39.31707000732422,32.72290802001953,190.07005310058594,177.70742797851562,15
33.3,32.8,140,125,39.928470611572266,32.77906036376953,188.80398559570312,177.15234375,15
28.4,26.2,140,125,41.45611572265625,32.764259338378906,184.89877319335938,171.59146118164062,15
29.6,28.84,140,125,40.2501335144043,33.36219787597656,203.09759521484375,183.24957275390625,15
26.48,25.78,140,125,39.93895721435547,33.50440216064453,196.8392333984375,182.22332763671875,15
38.21,25.97,140,155,38.73552703857422,30.60082244873047,182.87196350097656,169.45420837402344,20
35.2,26.3,170,155,38.90869903564453,32.700443267822266,192.0241241455078,182.88436889648438,20
45.2,34.9,160,170,37.54866409301758,31.022598266601562,193.9109649658203,181.38975524902344,20
36.166,30.941,175,155,39.61368179321289,32.477516174316406,187.02755737304688,173.58457946777344,20
40.192,34.534,75,45,41.832237243652344,31.528371810913086,169.17648315429688,132.88894653320312,20
38.476,32.292,60,35,42.074737548828125,32.068206787109375,168.77203369140625,131.18812561035156,20
37.365,29.679,75,45,41.832237243652344,31.528371810913086,169.17648315429688,132.88894653320312,20
32.551,31.361,50,50,42.976688385009766,32.65149688720703,167.25889587402344,137.75962829589844,20
28.922,28.043,70,40,42.976688385009766,32.65149688720703,167.25889587402344,137.75962829589844,20
36.375,26.337,75,60,43.26195526123047,32.95262908935547,167.6572265625,135.96182250976562,20
37.59,30.59,75,60,41.331539154052734,30.860126495361328,170.96180725097656,137.1868896484375,20
34.65,33.93,200,165,36.96257781982422,30.446266174316406,191.04672241210938,172.6707000732422,20
34.22,28.66,200,175,38.63404846191406,31.83721923828125,185.5679931640625,178.18994140625,20
36.8,27.3,170,140,42.25453567504883,32.82936096191406,176.42800903320312,160.89706420898438,20
36.7,30.4,170,150,41.243560791015625,32.30963134765625,177.42405700683594,158.77505493164062,20
46.2,38.6,190,150,43.98052978515625,32.99850845336914,194.01805114746094,179.36093139648438,25
55.5,38.1,185,145,51.80856704711914,39.56062698364258,200.4641571044922,170.6559295654297,25
57.4,44.64,180,145,48.153507232666016,35.5546875,197.8079071044922,172.40626525878906,25
61.1,43.35,200,140,49.35649871826172,37.47460174560547,204.7649688720703,188.4371337890625,25
60.2,45.06,190,110,48.11895751953125,37.38084411621094,198.47113037109375,164.779296875,25
55.7,42.4,190,140,44.454345703125,32.364532470703125,196.58042907714844,160.88165283203125,25
57.3,45.2,195,140,46.68458938598633,34.82085037231445,196.04336547851562,157.59828186035156,25
60.7,48.7,185,160,44.428462982177734,34.04862976074219,199.8892059326172,193.6822509765625,25
52.7,49.6,190,165,36.17619323730469,28.408796310424805,197.2541961669922,191.1835174560547,25
51.0,48.7,200,150,40.52272033691406,32.1606330871582,195.14268493652344,190.36361694335938,25
45.3,34.0,180,200,35.9467658996582,26.97458267211914,189.3485870361328,176.65469360351562,25
53.0,41.7,190,200,39.26109313964844,30.399097442626953,196.60609436035156,187.85865783691406,25
45.5,38.6,200,180,42.43108367919922,34.98027038574219,192.29454040527344,170.95603942871094,25
45.5,37.8,145,140,38.703887939453125,28.644851684570312,188.7434539794922,165.31211853027344,25
37.9,26.4,190,170,35.00120544433594,26.88393211364746,193.64163208007812,182.43911743164062,25
38.8,30.2,200,180,40.706424713134766,32.75629425048828,194.02145385742188,189.47064208984375,25
47.1,37.5,170,180,37.79043197631836,32.22228240966797,180.55226135253906,165.0299072265625,25
47.7,43.8,180,180,42.38844299316406,32.16539001464844,183.03677368164062,163.0984344482422,25
57.0,51.0,200,130,48.97848892211914,37.2950553894043,195.14990234375,171.4422607421875,25
57.2,50.0,160,130,39.67622375488281,29.781099319458008,186.53781127929688,157.49819946289062,25
49.6,40.2,160,160,42.888771057128906,33.00580978393555,186.2665252685547,154.7223358154297,25
53.6,50.2,190,175,47.11151123046875,37.07292938232422,189.5653839111328,162.3080291748047,25
46.5,36.4,190,155,47.10356521606445,37.04518508911133,189.6411590576172,162.41796875,25
43.3,34.9,190,185,43.078094482421875,35.65733337402344,177.69448852539062,159.65206909179688,25
43.8,37.4,170,170,44.54879379272461,34.5760383605957,190.34715270996094,174.69215393066406,25
41.89,34.7,200,190,35.75137710571289,29.394561767578125,173.37542724609375,154.56044006347656,25
40.2,33.2,180,170,45.06761169433594,33.273197174072266,184.50924682617188,165.9189910888672,25
38.1,30.2,190,125,40.237876892089844,33.004798889160156,183.4358367919922,165.86007690429688,25
38.2,30.7,170,170,41.108192443847656,33.03822708129883,179.18394470214844,166.44358825683594,25
39.6,30.2,180,170,39.26325607299805,31.669063568115234,177.54942321777344,158.66175842285156,25
35.0,27.9,170,170,38.91086196899414,28.078964233398438,178.05889892578125,142.36749267578125,25
43.9,36.1,190,165,37.24378967285156,27.55736541748047,176.47735595703125,148.95339965820312,25
38.81,30.09,180,165,44.68099594116211,36.84269714355469,180.85528564453125,155.96112060546875,25
42.0,31.9,185,175,37.9384765625,29.822845458984375,187.48834228515625,176.31387329101562,25
27.0,20.7,180,160,41.54920196533203,35.88875961303711,192.85423278808594,185.59701538085938,25
45.0,34.8,200,170,41.55229949951172,34.55926513671875,195.90634155273438,191.33419799804688,25
36.1,33.4,185,160,41.54783630371094,34.735809326171875,195.78778076171875,190.55068969726562,25
45.13333333333333,37.2,185,160,41.1390380859375,33.557464599609375,196.07618713378906,156.774169921875,25
41.53333333333333,34.7,190,160,41.34748840332031,33.682369232177734,194.16688537597656,155.72341918945312,25
40.69,32.2,180,160,47.5379638671875,35.720184326171875,200.41175842285156,188.60028076171875,25
38.6,34.8,185,163,48.48397445678711,37.32042694091797,206.15525817871094,188.96456909179688,25
45.7,36.5,183,80,43.39697265625,36.53398513793945,181.43942260742188,171.2574005126953,25
39.01,26.7,188,165,42.006980895996094,35.27573013305664,189.87445068359375,183.5041046142578,25
48.85,34.4,181,54,42.08125305175781,35.183753967285156,190.93572998046875,185.3661346435547,25
42.91,37.61,180,155,44.67610549926758,36.2327880859375,185.15679931640625,172.25411987304688,25
30.1,24.75,173,155,49.657779693603516,38.38726806640625,196.1724395751953,179.23150634765625,25
47.92,38.26,200,156,44.56229782104492,36.68947219848633,180.1616973876953,155.5880889892578,25
39.68,30.86,190,190,48.68925857543945,36.386234283447266,203.87806701660156,193.85342407226562,25
39.13,31.36,200,167,44.09407043457031,34.71535873413086,197.3804168701172,199.46730041503906,25
49.68,40.12,178,153,42.37431335449219,36.25574493408203,182.8737335205078,174.2230682373047,25
35.07,29.76,196,190,43.3856201171875,35.73910140991211,175.25857543945312,154.81369018554688,25
51.72,43.53,205,170,48.22334289550781,36.833457946777344,205.4872589111328,192.84213256835938,25
49.88,41.1,220,165,46.272361755371094,37.53932189941406,197.8529510498047,184.78111267089844,25
43.81,40.26,188,168,45.62803649902344,38.01589584350586,195.668212890625,178.8037109375,25
51.81,43.04,190,193,49.24330520629883,37.349365234375,203.4556121826172,188.2332000732422,25
49.46,43.07,200,180,47.785160064697266,38.2366828918457,193.36151123046875,173.80189514160156,25
53.35,44.42,172,102,51.79253005981445,38.73788833618164,206.9617919921875,189.49807739257812,25
37.94,32.87,188,190,46.272361755371094,37.53932189941406,197.8529510498047,184.78111267089844,25
50.88,41.91,162,158,47.76243591308594,38.420623779296875,191.71693420410156,154.22019958496094,25
47.63,38.82,178,155,44.65444564819336,36.86942672729492,180.2003173828125,157.15219116210938,25
47.48,39.95,163,174,45.234806060791016,37.3812255859375,182.287353515625,161.66722106933594,25
51.63,44.44,168,152,45.73393630981445,38.15175247192383,186.45547485351562,160.01205444335938,25
38.64333333333334,31.39,178,156,43.52840042114258,35.83625793457031,174.87254333496094,154.86569213867188,25
39.81333333333333,32.416666666666664,182,162,43.65743637084961,35.86742401123047,175.45248413085938,154.7286834716797,25
39.586666666666666,34.55,188,164,44.750518798828125,36.39750671386719,184.22769165039062,169.947509765625,25
39.79,32.776666666666664,180,160,44.68099594116211,36.84269714355469,180.85528564453125,155.96112060546875,25
38.44,34.3,195,180,40.16233825683594,34.69355773925781,196.33106994628906,189.50274658203125,25
42.93,37.88,215,170,45.38126754760742,34.621177673339844,189.67544555664062,182.59042358398438,25
44.58,34.91,210,180,38.56704330444336,28.679019927978516,180.46437072753906,177.76779174804688,25
30.42,25.83,215,205,35.69144058227539,28.544029235839844,184.51145935058594,182.17919921875,25
32.02,22.18,200,200,38.64086151123047,32.902435302734375,181.29562377929688,178.87823486328125,25
43.22,40.27,200,175,44.24599075317383,36.116546630859375,193.59744262695312,190.29368591308594,25
51.26,40.27,190,185,46.869544982910156,38.15489196777344,181.3168182373047,155.20025634765625,25
48.67,45.99,195,170,43.09169006347656,35.14323043823242,178.35179138183594,160.62957763671875,25
46.67,41.3,210,200,42.427642822265625,32.697662353515625,189.99334716796875,192.34718322753906,25
38.82,35.52,210,175,40.20997619628906,29.662872314453125,179.83351135253906,167.9897918701172,25
41.2,36.55,220,175,37.697120666503906,30.628450393676758,182.42840576171875,176.04666137695312,25
48.67,28.4,180,180,40.20997619628906,29.662872314453125,179.83351135253906,167.9897918701172,25
46.67,35.52,190,180,39.26734161376953,32.8739128112793,197.02969360351562,176.5580291748047,25
38.82,36.55,230,180,37.512229919433594,30.38302993774414,199.90029907226562,186.39120483398438,25
41.2,28.4,180,110,37.51115417480469,29.904165267944336,180.24449157714844,161.19412231445312,25
41.15,34.5,205,180,40.92802429199219,31.27556037902832,174.94952392578125,155.5565185546875,25
41.15,34.5,225,180,47.21662902832031,35.2009162902832,185.85693359375,160.03839111328125,25
43.25,33.8,205,175,43.20038604736328,33.999847412109375,177.3878631591797,148.96939086914062,25
43.25,33.8,223,230,48.912723541259766,37.8688850402832,197.7576141357422,171.19622802734375,25
34.9,30.6,235,175,48.443119049072266,37.06301498413086,188.23403930664062,156.20721435546875,25
42.8,36.0,210,180,41.58881378173828,35.54241943359375,175.1400909423828,151.8322296142578,25
42.8,36.0,190,100,41.36699295043945,35.294090270996094,174.73187255859375,152.21664428710938,25
46.5,39.5,190,175,41.36699295043945,35.294090270996094,174.73187255859375,152.21664428710938,25
44.9,39.3,170,100,43.0023193359375,33.72663116455078,177.30181884765625,149.61602783203125,25
44.3,37.2,160,175,42.69476318359375,33.49858856201172,180.29954528808594,155.59898376464844,25
35.8,30.9,235,215,46.89561462402344,35.55476379394531,189.8709259033203,161.1787109375,25
43.35,36.1,215,175,48.36597442626953,36.923648834228516,188.0846405029297,156.50656127929688,25
40.5,28.0,85,175,36.68099594116211,29.02882957458496,179.8399658203125,180.89126586914062,25
34.5,29.1,225,110,36.87643051147461,29.436309814453125,178.75648498535156,181.04183959960938,25
31.7,29.3,195,180,45.31818771362305,33.210731506347656,190.10781860351562,170.9379119873047,25
40.6,34.7,180,175,40.20997619628906,29.662872314453125,179.83351135253906,167.9897918701172,25
35.6,35.4,200,150,45.00159454345703,33.426578521728516,194.27517700195312,168.91807556152344,25
40.5,30.5,60,200,38.31763458251953,29.85662841796875,183.457763671875,173.9021759033203,25
32.3,31.3,210,180,38.078269958496094,30.09607696533203,202.1430206298828,193.27413940429688,25
37.7,34.6,210,175,40.98113250732422,32.202545166015625,189.2565155029297,181.86480712890625,25
40.5,28.0,200,150,38.39870834350586,30.58716583251953,177.8251190185547,151.5688018798828,25
34.5,29.1,210,200,40.859703063964844,31.976909637451172,189.71981811523438,183.58328247070312,25
31.7,29.3,205,175,39.62744140625,31.46617889404297,190.42776489257812,188.83160400390625,25
40.6,34.7,180,180,40.20997619628906,29.662872314453125,179.83351135253906,167.9897918701172,25
35.6,35.4,215,200,38.973793029785156,29.933256149291992,187.16018676757812,183.76829528808594,25
40.5,30.5,225,200,42.279266357421875,31.93743896484375,191.415771484375,181.43064880371094,25
44.9,39.3,220,180,43.09169006347656,35.14323043823242,178.35179138183594,160.62957763671875,25
44.3,37.2,215,175,48.988948822021484,38.45940399169922,189.9495086669922,171.0965576171875,25
44.3,37.2,210,155,43.052978515625,35.0084228515625,178.39044189453125,162.3370361328125,25
45.6,37.4,200,185,51.46076583862305,39.618865966796875,201.46775817871094,178.97625732421875,25
42.7,36.5,225,180,51.2779426574707,40.1914176940918,200.20140075683594,171.51560974121094,25
42.8,33.9,220,180,47.91533660888672,36.80907440185547,196.7054443359375,175.32913208007812,25
44.0,39.6,220,185,44.0994873046875,35.733558654785156,190.36761474609375,182.5431671142578,25
36.9,34.7,200,190,37.54875564575195,30.43875503540039,199.78976440429688,186.26986694335938,25
39.2,35.3,190,180,38.973793029785156,29.933256149291992,187.16018676757812,183.76829528808594,25
43.7,39.2,190,130,50.14078903198242,44.09028244018555,188.97650146484375,156.73252868652344,25
46.0,39.2,190,180,47.55810546875,36.96885681152344,189.42413330078125,167.1686248779297,25
42.7,38.7,230,180,47.47803497314453,37.63258743286133,186.42117309570312,159.9786376953125,25
46.7,38.1,210,185,47.3644905090332,36.17997741699219,190.9317626953125,173.76161193847656,25
39.7,31.6,215,185,45.31818771362305,33.210731506347656,190.10781860351562,170.9379119873047,25
43.4,38.1,220,180,42.887901306152344,31.686182022094727,189.8768310546875,179.5217742919922,25
45.6,34.9,205,190,38.56704330444336,28.679019927978516,180.46437072753906,177.76779174804688,25
38.3,32.9,225,195,44.16998291015625,33.65792465209961,202.9225311279297,192.77174377441406,25
47.0,42.3,220,185,44.16998291015625,33.65792465209961,202.9225311279297,192.77174377441406,25
42.93,37.88,215,170,45.789955139160156,35.5487174987793,201.2707061767578,188.05548095703125,25
44.58,34.91,210,180,39.1531867980957,30.24747085571289,197.15325927734375,196.5462646484375,25
42.8,36.0,210,180,40.60698699951172,34.5948486328125,177.34327697753906,158.25830078125,25
46.5,39.5,190,175,40.479312896728516,34.40671157836914,177.48875427246094,158.65203857421875,25
43.35,36.1,215,175,50.296226501464844,39.288238525390625,197.03546142578125,163.14743041992188,25
40.6,34.7,180,180,40.495994567871094,31.187664031982422,193.31993103027344,192.96011352539062,25
40.5,30.5,225,200,42.466651916503906,32.834442138671875,202.0023193359375,189.97256469726562,25
44.9,39.3,220,180,44.237892150878906,35.94053268432617,190.04173278808594,180.34063720703125,25
44.3,37.2,215,175,51.42521667480469,39.691261291503906,201.23805236816406,178.03213500976562,25
30.42,25.83,215,205,35.460182189941406,28.156639099121094,194.3851776123047,190.22064208984375,25
32.02,22.18,200,200,40.729942321777344,32.99507141113281,192.7156219482422,190.37811279296875,25
43.22,40.27,200,175,46.6185188293457,38.39167785644531,198.49026489257812,180.59849548339844,25
51.26,40.27,190,175,48.626953125,39.05864334106445,184.61734008789062,156.97372436523438,25
48.67,45.99,195,170,44.237892150878906,35.94053268432617,190.04173278808594,180.34063720703125,25
46.67,41.35,210,200,41.19036102294922,32.663150787353516,200.6425323486328,199.72906494140625,25
38.82,35.52,210,175,40.495994567871094,31.187664031982422,193.31993103027344,192.96011352539062,25
41.2,36.55,220,175,40.104522705078125,33.518314361572266,195.4000244140625,173.47792053222656,25
41.2,28.4,180,180,40.495994567871094,31.187664031982422,193.31993103027344,192.96011352539062,25
48.67,45.99,190,118,39.26734161376953,32.8739128112793,197.02969360351562,176.5580291748047,25
46.67,41.35,230,180,37.512229919433594,30.38302993774414,199.90029907226562,186.39120483398438,25
38.82,35.52,180,110,39.629913330078125,31.460426330566406,193.5069122314453,147.0932159423828,25
41.15,34.5,205,180,41.77055740356445,34.50895690917969,191.14987182617188,170.84544372558594,25
41.15,34.5,225,180,49.02666473388672,38.427337646484375,198.6640167236328,168.91140747070312,25
43.25,33.8,205,175,44.22901916503906,37.105533599853516,184.6702880859375,159.70077514648438,25
34.9,30.6,235,175,50.399166107177734,39.368736267089844,196.97219848632812,162.76925659179688,25
42.8,36.0,190,100,40.479312896728516,34.40671157836914,177.48875427246094,158.65203857421875,25
38.44,34.3,170,215,43.911949157714844,36.87833023071289,185.60606384277344,160.52203369140625,25
42.93,37.88,160,175,42.36378479003906,34.00480270385742,186.550537109375,171.28163146972656,25
35.8,30.9,235,215,48.835609436035156,37.747802734375,198.07919311523438,172.10337829589844,25
43.35,36.1,215,215,50.296226501464844,39.288238525390625,197.03546142578125,163.14743041992188,25
38.44,34.3,85,175,37.54875564575195,30.43875503540039,199.78976440429688,186.26986694335938,25
42.93,37.88,225,110,38.409271240234375,31.483623504638672,197.584716796875,184.58493041992188,25
44.58,34.91,195,180,46.24385452270508,35.597320556640625,202.24826049804688,186.2071990966797,25
30.42,25.83,180,175,40.495994567871094,31.187664031982422,193.31993103027344,192.96011352539062,25
32.02,22.18,200,150,45.406036376953125,33.46138381958008,202.81031799316406,183.4632110595703,25
32.02,22.18,60,200,38.31763458251953,29.85662841796875,183.457763671875,173.9021759033203,25
31.3,31.3,210,180,38.973793029785156,29.933256149291992,187.16018676757812,183.76829528808594,25
34.6,30.9,210,175,41.61606216430664,31.405223846435547,180.68795776367188,162.1320037841797,25
38.0,36.1,200,150,47.79106521606445,35.998966217041016,186.75540161132812,174.34934997558594,25
39.1,34.3,210,200,41.468502044677734,31.091506958007812,180.6668701171875,163.0161895751953,25
38.44,34.3,195,180,39.81409454345703,33.113868713378906,183.35415649414062,189.58082580566406,25
48.67,45.99,190,180,39.26734161376953,32.8739128112793,197.02969360351562,176.5580291748047,25
43.35,36.1,170,175,43.911949157714844,36.87833023071289,185.60606384277344,160.52203369140625,25
38.44,34.3,160,175,42.36378479003906,34.00480270385742,186.550537109375,171.28163146972656,25
44.58,34.91,195,175,46.24385452270508,35.597320556640625,202.24826049804688,186.2071990966797,25
30.42,25.83,180,150,40.495994567871094,31.187664031982422,193.31993103027344,192.96011352539062,25
32.02,22.18,200,200,45.406036376953125,33.46138381958008,202.81031799316406,183.4632110595703,25
30.42,25.83,60,180,38.40338134765625,31.496353149414062,201.84271240234375,183.04489135742188,25
31.3,31.3,210,180,38.078269958496094,30.09607696533203,202.1430206298828,193.27413940429688,25
34.6,25.83,210,175,40.98113250732422,32.202545166015625,189.2565155029297,181.86480712890625,25
28.0,22.18,200,150,47.355953216552734,36.788352966308594,192.40948486328125,175.37484741210938,25
29.1,20.27,210,200,40.859703063964844,31.976909637451172,189.71981811523438,183.58328247070312,25
51.26,40.27,190,175,46.869544982910156,38.15489196777344,181.3168182373047,155.20025634765625,25
46.67,41.35,210,200,42.427642822265625,32.697662353515625,189.99334716796875,192.34718322753906,25
41.2,28.4,180,180,40.20997619628906,29.662872314453125,179.83351135253906,167.9897918701172,25
41.15,34.5,190,175,36.981231689453125,29.96380615234375,181.26248168945312,171.6237335205078,25
43.25,33.8,230,230,36.68096923828125,29.01898765563965,179.90493774414062,180.88552856445312,25
43.25,33.8,180,110,37.51115417480469,29.904165267944336,180.24449157714844,161.19412231445312,25
43.25,33.8,223,230,46.970703125,35.676231384277344,189.81626892089844,160.67239379882812,25
35.8,30.9,170,175,43.0023193359375,33.72663116455078,177.30181884765625,149.61602783203125,25
43.35,36.1,160,175,42.69476318359375,33.49858856201172,180.29954528808594,155.59898376464844,25
42.93,37.88,85,175,36.68099594116211,29.02882957458496,179.8399658203125,180.89126586914062,25
46.67,41.35,225,110,36.87643051147461,29.436309814453125,178.75648498535156,181.04183959960938,25
44.58,34.91,195,180,45.31818771362305,33.210731506347656,190.10781860351562,170.9379119873047,25
43.22,40.27,180,175,40.20997619628906,29.662872314453125,179.83351135253906,167.9897918701172,25
48.67,45.99,200,150,45.00159454345703,33.426578521728516,194.27517700195312,168.91807556152344,25
48.67,45.99,60,200,38.31763458251953,29.85662841796875,183.457763671875,173.9021759033203,25
34.6,25.99,210,175,41.61606216430664,31.405223846435547,180.68795776367188,162.1320037841797,25
28.0,24.5,200,150,47.79106521606445,35.998966217041016,186.75540161132812,174.34934997558594,25
29.1,26.0,210,200,41.468502044677734,31.091506958007812,180.6668701171875,163.0161895751953,25
48.8,34.7,170,190,49.90901184082031,43.50222396850586,196.5184326171875,159.66494750976562,25
44.0,33.5,170,160,48.5301399230957,41.714149475097656,193.19017028808594,157.89816284179688,25
42.7,33.0,160,160,49.46955871582031,39.18763732910156,197.37315368652344,167.18580627441406,25
44.8,33.1,175,170,45.0582389831543,37.9986572265625,182.0890655517578,158.9613037109375,25
42.1,32.1,170,170,41.18109893798828,35.590965270996094,175.00160217285156,151.12265014648438,25
42.3,33.5,165,155,49.562957763671875,39.140655517578125,197.745361328125,167.71295166015625,25
44.1,34.1,165,170,48.518062591552734,41.66352081298828,192.66610717773438,158.2699737548828,25
41.9,32.5,160,155,45.09699249267578,37.206642150878906,148.3938751220703,139.65386962890625,25
51.9,46.31,165,155,44.428462982177734,34.04862976074219,199.8892059326172,193.6822509765625,25
42.9,41.19,165,170,37.76987075805664,30.56766128540039,183.5603485107422,181.79507446289062,25
44.4,41.08,160,155,46.54788589477539,35.63917541503906,198.24266052246094,186.33319091796875,25
50.7,40.39,170,170,38.54450607299805,31.723106384277344,175.86917114257812,167.95877075195312,25
50.5,41.98,160,170,39.37030029296875,31.503223419189453,183.00613403320312,176.09071350097656,25
51.9,41.17,150,160,39.40803146362305,30.956369400024414,184.29608154296875,185.96124267578125,25
48.2,42.3,160,150,38.35305404663086,30.156749725341797,190.9098663330078,195.38172912597656,25
48.2,37.84,160,150,47.00108337402344,36.54460906982422,199.98165893554688,178.18458557128906,25
45.2,33.41,160,150,46.10525894165039,36.4166145324707,196.9110565185547,170.48558044433594,25
42.9,34.1,180,170,48.39579391479492,38.73217010498047,198.09213256835938,165.5196990966797,25
44.4,36.4,190,180,48.49055480957031,39.363616943359375,197.73190307617188,163.05047607421875,25
50.7,42.2,200,190,42.43108367919922,34.98027038574219,192.29454040527344,170.95603942871094,25
50.5,44.9,180,180,43.13785171508789,33.978023529052734,195.033935546875,177.36135864257812,25
51.9,46.31,190,155,44.428462982177734,34.04862976074219,199.8892059326172,193.6822509765625,25
48.83,41.19,180,170,37.76987075805664,30.56766128540039,183.5603485107422,181.79507446289062,25
48.63,41.08,195,155,46.54788589477539,35.63917541503906,198.24266052246094,186.33319091796875,25
47.88,40.39,190,170,38.54450607299805,31.723106384277344,175.86917114257812,167.95877075195312,25
48.89,41.98,190,170,39.37030029296875,31.503223419189453,183.00613403320312,176.09071350097656,25
47.98,41.17,185,160,39.40803146362305,30.956369400024414,184.29608154296875,185.96124267578125,25
47.75,42.3,180,150,38.35305404663086,30.156749725341797,190.9098663330078,195.38172912597656,25
46.1,35.5,180,185,49.3765754699707,41.09104537963867,179.79092407226562,155.2861328125,30
46.1,35.5,180,158,49.3765754699707,41.09104537963867,179.79092407226562,155.2861328125,30
43.2,32.8,165,145,46.380531311035156,40.342044830322266,173.9130401611328,169.49859619140625,30
50.4,38.9,195,170,53.25136947631836,42.46687698364258,194.74530029296875,153.3704376220703,30
45.1,34.6,175,150,48.42695236206055,42.012760162353516,180.43661499023438,161.8626708984375,30
48.3,37.2,185,160,51.35907745361328,42.705657958984375,188.62294006347656,152.3916473388672,30
41.8,31.5,155,132,44.64588165283203,35.9453239440918,110.34064483642578,95.91202545166016,30
