true_Strength_28d,true_Strength_7d,true_Slump_30,true_Slump_90,pred_Strength_28d,pred_Strength_7d,pred_Slump_30,pred_Slump_90,Concrete_Class
47.75,42.3,180,150,45.49369812011719,36.13125991821289,197.52798461914062,166.5198516845703,25
46.1,35.5,180,185,53.756622314453125,39.4410514831543,181.7755584716797,149.67742919921875,30
46.1,35.5,180,158,53.756622314453125,39.4410514831543,181.7755584716797,149.67742919921875,30
43.2,32.8,165,145,46.03818130493164,37.54670333862305,151.41917419433594,159.14559936523438,30
50.4,38.9,195,170,54.621826171875,42.048065185546875,170.52078247070312,151.2266845703125,30
45.1,34.6,175,150,49.6609992980957,39.634281158447266,168.72348022460938,153.05764770507812,30
48.3,37.2,185,160,53.592105865478516,40.99068069458008,174.29576110839844,155.65914916992188,30
41.8,31.5,155,132,48.575950622558594,29.79826545715332,107.20987701416016,48.77992248535156,30
51.2,39.8,205,180,53.53495788574219,42.65305709838867,178.4698028564453,165.88381958007812,30
43.9,33.1,168,144,47.85811996459961,37.38494873046875,181.69187927246094,157.23020935058594,30
48.9,37.6,188,164,53.01360321044922,46.0252685546875,155.9786834716797,165.490966796875,30
45.8,34.9,172,148,47.6978874206543,39.69430160522461,172.57440185546875,158.74655151367188,30
50.8,39.2,198,171,54.21253204345703,42.02498245239258,171.87417602539062,153.32998657226562,30
40.9,30.8,150,125,42.08086013793945,27.238279342651367,109.95591735839844,68.22224426269531,30
46.8,36.1,182,158,53.476104736328125,39.62197494506836,182.49542236328125,151.8212432861328,30
44.9,34.3,170,146,50.99557876586914,39.718177795410156,189.63290405273438,163.4092559814453,30
52.0,40.1,210,182,53.80326461791992,47.05266571044922,189.91831970214844,174.11927795410156,30
42.5,32.4,160,136,44.5629997253418,28.400279998779297,103.56841278076172,59.82959747314453,30
49.5,38.0,190,163,54.0416374206543,41.424156188964844,175.46200561523438,156.09271240234375,30
43.4,33.0,162,138,47.295989990234375,34.68394470214844,120.74299621582031,87.77753448486328,30
53.2,41.0,215,186,53.01079559326172,42.780723571777344,179.821044921875,168.02761840820312,30
46.3,35.7,178,154,49.0888557434082,38.65830993652344,130.97787475585938,115.69087219238281,30
41.6,31.7,158,134,50.74900436401367,39.89443588256836,192.42955017089844,163.66217041015625,30
49.0,37.9,187,162,54.51435470581055,42.914649963378906,173.66485595703125,154.87911987304688,30
47.1,36.4,184,159,49.706153869628906,40.1832275390625,179.43930053710938,164.525634765625,30
40.2,30.5,148,122,43.24193572998047,32.72053909301758,127.06511688232422,119.08789825439453,30
52.4,40.5,208,180,53.53495788574219,42.65305709838867,178.4698028564453,165.88381958007812,30
43.3,32.9,166,142,50.797115325927734,39.380767822265625,182.19117736816406,150.72662353515625,30
50.0,38.6,192,165,52.19084167480469,43.957733154296875,171.1864013671875,168.74180603027344,30
45.4,34.8,174,150,50.76201248168945,39.36928176879883,183.35397338867188,158.93182373046875,30
48.0,36.9,186,160,51.49851989746094,40.52423858642578,155.8116455078125,169.54881286621094,30
54.0,42.2,220,190,53.24311065673828,43.68742370605469,180.32408142089844,164.96705627441406,30
42.0,31.9,159,134,46.8950080871582,36.52140808105469,118.18282318115234,96.53414916992188,30
50.3,38.7,194,168,53.78781509399414,41.401153564453125,175.9810028076172,158.44410705566406,30
44.0,33.4,169,144,44.765750885009766,34.030399322509766,129.830322265625,102.63493347167969,30
46.2,35.6,180,155,49.36166763305664,39.92830276489258,181.8699188232422,164.49798583984375,30
53.6,41.3,214,186,54.65810012817383,46.40425109863281,194.9699249267578,173.10159301757812,30
45.0,34.5,176,150,51.46807861328125,38.4486083984375,162.64976501464844,129.5067138671875,30
51.0,39.4,199,172,53.42047882080078,42.2261848449707,179.03903198242188,167.27505493164062,30
39.8,30.2,145,120,49.93362045288086,39.24163055419922,183.90745544433594,160.9580535888672,30
47.5,36.7,183,158,51.397705078125,40.71996307373047,153.95909118652344,166.86094665527344,30
52.8,40.9,212,184,53.53495788574219,42.65305709838867,178.4698028564453,165.88381958007812,30
45.7,35.0,173,149,47.79872512817383,33.72304916381836,128.83883666992188,97.67726135253906,30
49.6,38.2,191,164,54.0416374206543,41.424156188964844,175.46200561523438,156.09271240234375,30
42.2,32.1,161,136,44.41340637207031,32.48554229736328,122.89797973632812,98.36495971679688,30
52.2,40.3,207,180,54.170082092285156,42.607154846191406,176.5299530029297,163.28884887695312,30
44.3,33.6,168,143,47.79540252685547,38.626007080078125,131.34552001953125,112.62330627441406,30
46.7,36.0,181,156,50.00767135620117,40.04473876953125,179.9774169921875,162.11810302734375,30
41.5,31.6,157,132,44.92104721069336,32.43928909301758,122.00285339355469,92.8772964477539,30
53.8,41.5,216,188,53.01079559326172,42.780723571777344,179.821044921875,168.02761840820312,30
45.2,34.4,174,149,50.46893310546875,38.90214157104492,180.83407592773438,151.21560668945312,30
50.5,38.8,193,166,52.89728927612305,45.37455749511719,161.7327423095703,166.53213500976562,30
61.1,45.26,200,185,61.25846481323242,53.19167709350586,107.54033660888672,83.24640655517578,35
65.5,52.4,200,185,49.3299674987793,41.92083740234375,167.10800170898438,161.3707275390625,35
53.2,47.6,195,185,44.97276306152344,36.065643310546875,163.41412353515625,157.7643585205078,35
52.7,50.4,180,165,58.398372650146484,48.167354583740234,161.2962188720703,147.73556518554688,35
48.6,41.1,210,120,57.842838287353516,48.830013275146484,121.54035949707031,123.91017150878906,35
48.2,32.5,200,180,55.5820426940918,50.35158157348633,142.36306762695312,139.6334228515625,35
49.8,39.8,180,155,58.594425201416016,43.36322784423828,173.3391571044922,149.98873901367188,35
49.4,38.8,190,110,58.15255355834961,45.283348083496094,173.06863403320312,149.8363800048828,35
49.4,40.0,170,155,61.16600036621094,52.12905502319336,151.6242218017578,151.63229370117188,35
54.6,45.9,180,155,63.90910720825195,54.18342590332031,154.77268981933594,151.46405029296875,35
53.1,44.0,200,185,64.74800109863281,56.954345703125,136.31265258789062,141.29454040527344,35
49.69,41.0,200,210,57.970890045166016,51.888755798339844,157.52786254882812,155.18008422851562,35
48.5,38.2,200,195,65.83368682861328,56.194862365722656,159.9895782470703,155.70718383789062,35
51.4,39.9,200,170,60.15254211425781,50.488014221191406,149.8330078125,144.35365295410156,35
54.6,41.4,200,200,64.99296569824219,54.43327331542969,134.46592712402344,129.770751953125,35
52.0,40.9,190,140,55.61516571044922,47.857295989990234,149.7644500732422,148.7674102783203,35
54.3,43.8,180,180,64.55669403076172,54.92176818847656,153.98291015625,149.2824249267578,35
49.7,37.7,190,195,65.68436431884766,58.920509338378906,156.05712890625,160.63134765625,35
48.3,37.8,190,200,64.3414306640625,57.2637939453125,150.34512329101562,158.02650451660156,35
47.8,38.4,160,180,66.8526382446289,58.078269958496094,155.8534698486328,158.57473754882812,35
44.4,37.2,160,160,54.23917007446289,47.65410232543945,171.95901489257812,159.23971557617188,35
47.8,41.3,170,175,51.0119514465332,42.445518493652344,174.18765258789062,157.3321075439453,35
47.4,37.1,160,180,66.02112579345703,57.905128479003906,158.49888610839844,161.60223388671875,35
60.2,54.4,170,150,50.38869094848633,44.54673767089844,171.81602478027344,164.34039306640625,35
48.3,37.8,180,150,66.8712158203125,59.006134033203125,159.0154571533203,166.38348388671875,35
63.7,55.9,180,165,57.412635803222656,45.95185089111328,172.3700714111328,165.10198974609375,35
65.8,57.3,170,170,58.035499572753906,48.365318298339844,170.18359375,167.76113891601562,35
58.1,53.8,150,175,63.239540100097656,55.31367874145508,184.9229278564453,178.65008544921875,35
53.9,43.5,180,170,52.41434860229492,43.400146484375,149.25711059570312,146.15365600585938,35
51.73,35.8,160,170,49.49475860595703,44.59492492675781,168.16757202148438,159.4095458984375,35
67.3,49.2,150,145,60.53174591064453,52.907100677490234,186.1483917236328,170.8935089111328,35
67.1,54.1,180,175,67.53013610839844,60.25733184814453,151.4566192626953,161.4703369140625,35
68.7,53.7,180,175,65.42300415039062,55.111724853515625,154.64801025390625,141.75863647460938,35
61.1,42.4,130,175,63.267494201660156,55.39299011230469,160.2264404296875,162.15357971191406,35
58.5,55.3,160,150,64.49531555175781,57.31369400024414,170.0185089111328,164.0799102783203,35
65.9,52.1,170,150,61.51902770996094,51.814571380615234,113.16571044921875,99.01597595214844,35
64.0,51.1,160,180,51.67676544189453,46.984214782714844,160.88223266601562,160.54708862304688,35
52.5,37.5,140,180,66.33601379394531,58.19612121582031,153.90838623046875,158.44461059570312,35
48.3,35.6,170,180,68.032958984375,57.40810775756836,165.36256408691406,164.7197265625,35
62.3,50.7,170,180,60.32037353515625,51.59428405761719,165.2456512451172,162.97894287109375,35
60.6,55.0,170,170,59.93354034423828,52.299400329589844,155.03012084960938,151.80450439453125,35
57.3,52.0,180,190,66.95211029052734,57.901763916015625,160.010009765625,160.597900390625,35
62.5,50.9,180,175,55.507354736328125,47.50303649902344,159.52357482910156,151.84518432617188,35
59.7,51.6,180,175,55.699031829833984,47.705596923828125,159.06504821777344,151.84420776367188,35
55.4,49.3,160,145,60.56433868408203,51.41047286987305,162.6739959716797,148.9552001953125,35
52.8,40.8,180,190,60.91897201538086,52.53448486328125,108.01092529296875,77.5262222290039,35
53.7,46.9,185,175,57.31852340698242,49.78486251831055,107.30516052246094,81.2779541015625,35
54.1,49.3,190,175,59.844417572021484,51.39293670654297,101.54396057128906,73.21019744873047,35
52.1,45.6,200,175,51.04971694946289,41.16283416748047,168.2576141357422,157.1955108642578,35
58.9,51.6,170,175,57.9329719543457,51.15919876098633,140.4712677001953,133.3201904296875,35
41.8,33.4,180,170,52.48828125,39.76982879638672,136.90902709960938,123.86018371582031,35
43.3,36.8,170,170,60.00895690917969,51.568294525146484,117.02666473388672,93.42391967773438,35
46.853,41.125,160,145,61.620643615722656,48.68756103515625,168.63465881347656,156.56802368164062,35
40.586,33.9,170,160,57.99783706665039,48.763423919677734,164.6686248779297,158.95437622070312,35
50.166,45.1,180,160,58.600650787353516,48.52056121826172,166.34417724609375,158.98440551757812,35
38.817,31.2,160,145,60.118064880371094,52.11650085449219,160.40794372558594,160.53443908691406,35
52.863,45.4,160,140,57.310970306396484,49.711952209472656,163.3822021484375,157.91204833984375,35
51.155,41.6,165,155,63.678016662597656,53.88343048095703,162.7184600830078,156.9246063232422,35
50.744,43.699,155,140,64.00314331054688,52.90287780761719,166.5400848388672,167.5447235107422,35
47.189,46.425,165,150,59.671016693115234,46.63862609863281,176.70277404785156,147.815185546875,35
52.822,41.286,175,160,59.30671691894531,46.93964767456055,178.1231689453125,155.49061584472656,35
53.64,48.03333333333334,175,160,55.76523971557617,46.902557373046875,162.1409912109375,145.308837890625,35
51.02,47.13333333333333,165,155,59.247215270996094,48.250762939453125,170.2734832763672,141.3300018310547,35
49.25,41.281,200,160,55.33664321899414,47.50310516357422,158.6924285888672,142.5803985595703,35
54.23,48.156,155,65,61.80815124511719,47.86299133300781,173.38333129882812,140.05841064453125,35
64.94,54.541,175,158,59.565757751464844,50.01862716674805,170.53150939941406,162.83946228027344,35
62.49,55.381,170,126,58.72718811035156,47.250186920166016,181.68092346191406,161.1745147705078,35
61.71,52.032,160,128,58.96027755737305,46.617431640625,178.7839813232422,156.82752990722656,35
61.98,58.67,165,58,59.372093200683594,46.611045837402344,166.0828094482422,139.2668914794922,35
58.43,51.57,165,62,59.76972198486328,43.92987060546875,161.56826782226562,131.9742889404297,35
58.43,50.25,169,129,60.30015563964844,45.515892028808594,166.7039794921875,135.82659912109375,35
59.11,50.74,165,153,61.01777267456055,49.635005950927734,170.18228149414062,159.6146697998047,35
56.76,44.42,185,185,61.25492858886719,48.623104095458984,175.0950927734375,158.34498596191406,35
58.45,53.87,175,130,59.39417266845703,51.692359924316406,151.04046630859375,155.5865020751953,35
49.72,41.12,165,168,61.080162048339844,48.0876579284668,175.28993225097656,156.48867797851562,35
49.72,31.57,230,215,56.65001678466797,43.00503158569336,146.92909240722656,135.8639373779297,35
38.17,30.25,225,190,60.18649673461914,49.436614990234375,169.09930419921875,165.4729766845703,35
51.2,50.74,205,100,60.33494567871094,48.28314971923828,176.48606872558594,162.5292510986328,35
38.82,34.42,210,200,64.83770751953125,55.682777404785156,158.087890625,154.0987091064453,35
55.23,49.77,195,165,65.20074462890625,55.45769500732422,157.44110107421875,156.5589141845703,35
51.2,50.74,205,190,61.21660232543945,52.47401428222656,155.76870727539062,165.36631774902344,35
38.82,34.42,210,210,63.26068115234375,53.74047088623047,165.2060546875,162.3254852294922,35
48.21,45.75,190,160,59.03168487548828,48.433467864990234,172.4513702392578,157.73480224609375,35
61.53,57.59,190,170,60.694374084472656,52.33705139160156,121.87451934814453,110.45761108398438,35
52.65,48.09,195,160,63.591060638427734,54.75410842895508,135.69229125976562,131.57635498046875,35
61.53,57.59,170,160,60.01251983642578,50.98755645751953,119.40686798095703,103.70765686035156,35
47.2,39.8,200,170,58.885929107666016,49.1904411315918,120.87879943847656,95.46395111083984,35
52.55,41.3,195,185,56.22453689575195,44.283790588378906,142.81100463867188,124.37379455566406,35
51.95,45.8,150,160,60.011024475097656,46.117286682128906,158.15077209472656,135.64144897460938,35
48.0,44.9,170,165,60.071754455566406,51.143951416015625,131.4167022705078,115.18789672851562,35
46.0,44.9,170,185,59.530643463134766,51.68260955810547,156.89718627929688,164.4619598388672,35
56.0,40.9,50,185,58.900962829589844,51.95166778564453,166.75491333007812,161.44056701660156,35
57.3,44.0,220,235,62.335330963134766,54.656150817871094,159.75938415527344,165.7281494140625,35
50.1,43.4,130,165,64.34406280517578,56.66351318359375,184.1284637451172,181.55795288085938,35
45.6,44.1,150,155,63.2288818359375,53.928977966308594,178.59947204589844,168.22369384765625,35
56.0,40.9,190,185,62.08845138549805,52.42067337036133,166.0972442626953,153.75894165039062,35
57.3,44.0,165,130,56.494483947753906,49.53133773803711,182.81494140625,175.15228271484375,35
53.1,34.3,210,175,57.88405227661133,49.534461975097656,169.4251708984375,160.5263671875,35
44.1,37.8,225,185,68.032958984375,57.40810775756836,165.36256408691406,164.7197265625,35
46.7,39.7,215,155,62.8082275390625,53.95048522949219,167.4447479248047,166.95614624023438,35
46.6,43.3,180,170,50.143070220947266,46.83185958862305,162.70095825195312,158.99378967285156,35
41.6,40.5,200,180,57.374229431152344,49.64804458618164,180.0068817138672,168.96888732910156,35
52.3,51.9,215,145,63.2288818359375,53.928977966308594,178.59947204589844,168.22369384765625,35
52.8,47.8,220,160,66.59822082519531,58.09058380126953,179.11729431152344,180.62722778320312,35
50.4,43.9,210,175,64.00404357910156,55.772003173828125,183.69857788085938,178.9049072265625,35
52.3,51.9,215,145,58.72240447998047,50.948265075683594,152.4264373779297,138.0124969482422,35
40.1,32.8,180,165,56.65476608276367,48.93806076049805,186.95458984375,163.99574279785156,35
48.3,40.0,195,165,60.477516174316406,50.36957931518555,169.45541381835938,161.66380310058594,35
54.8,51.7,200,175,58.410701751708984,50.411617279052734,178.5503387451172,159.1091766357422,35
54.3,49.6,215,150,55.864707946777344,45.54365539550781,141.05679321289062,120.35774230957031,35
54.3,47.5,210,170,50.90918731689453,41.73099899291992,168.19912719726562,145.0840606689453,35
51.9,45.4,160,150,50.820831298828125,41.4511604309082,167.19166564941406,144.44058227539062,35
50.3,45.7,195,155,66.80363464355469,54.946163177490234,165.076416015625,158.83644104003906,35
49.3,44.9,190,160,51.095157623291016,42.04290008544922,169.6259765625,145.6009063720703,35
48.3,43.0,190,160,57.60978698730469,50.70021057128906,192.39894104003906,171.8820037841797,35
46.9,39.2,180,150,65.25469970703125,55.7481689453125,95.30265045166016,70.2186279296875,35
55.9,47.2,180,150,59.0307502746582,52.507591247558594,128.82363891601562,108.76567840576172,35
54.7,47.9,200,165,55.1115837097168,47.57730484008789,119.05078887939453,96.9400634765625,35
54.9,43.4,100,140,59.89866638183594,49.48004913330078,147.8162841796875,131.64671325683594,35
54.4,46.4,120,150,57.7773323059082,48.72378158569336,164.59909057617188,155.2919464111328,35
52.2,50.7,190,155,60.19889831542969,49.8206672668457,142.95472717285156,123.22198486328125,35
55.8,46.7,200,170,67.7096176147461,57.64559555053711,120.66851806640625,114.10873413085938,35
55.9,47.2,180,150,64.58570098876953,56.406517028808594,180.416748046875,176.47064208984375,35
54.7,47.9,200,165,64.58570098876953,56.406517028808594,180.416748046875,176.47064208984375,35
56.1,47.2,195,165,69.17853546142578,58.77751922607422,135.85595703125,131.9198455810547,35
52.0,44.9,215,150,63.819435119628906,55.10520935058594,144.1513671875,132.992919921875,35
54.3,40.2,220,150,62.13148880004883,51.881370544433594,109.57748413085938,83.68244171142578,35
50.1,43.4,130,165,62.335330963134766,54.656150817871094,159.75938415527344,165.7281494140625,35
56.0,40.9,190,185,60.01251983642578,50.98755645751953,119.40686798095703,103.70765686035156,35
57.3,44.0,165,130,56.5841064453125,45.8373908996582,141.93841552734375,125.04718017578125,35
53.1,34.3,210,175,60.071754455566406,51.143951416015625,131.4167022705078,115.18789672851562,35
52.3,51.9,215,145,60.694374084472656,52.33705139160156,121.87451934814453,110.45761108398438,35
52.8,47.8,220,160,64.61201477050781,55.44784927368164,152.26649475097656,151.8046875,35
50.4,43.9,210,175,63.894500732421875,55.29875946044922,148.5211181640625,147.72604370117188,35
54.8,51.7,200,175,56.70832824707031,48.56640625,181.08299255371094,156.07626342773438,35
54.3,49.6,215,150,53.816680908203125,46.33936309814453,145.23350524902344,121.13925170898438,35
54.3,47.5,210,170,50.20967483520508,42.9251823425293,168.6841583251953,148.92340087890625,35
51.9,45.4,160,150,50.26388931274414,42.79316329956055,167.9025115966797,148.10009765625,35
50.3,45.7,195,155,61.8694953918457,54.71026611328125,165.79464721679688,151.5752410888672,35
52.4,44.9,190,160,50.11561584472656,42.965919494628906,169.48097229003906,149.2752227783203,35
51.9,51.7,230,215,56.65001678466797,43.00503158569336,146.92909240722656,135.8639373779297,35
49.6,34.6,225,190,60.18649673461914,49.436614990234375,169.09930419921875,165.4729766845703,35
51.2,47.5,205,100,60.33494567871094,48.28314971923828,176.48606872558594,162.5292510986328,35
38.82,35.4,210,200,64.83770751953125,55.682777404785156,158.087890625,154.0987091064453,35
50.3,45.7,205,190,61.21660232543945,52.47401428222656,155.76870727539062,165.36631774902344,35
52.4,44.9,210,210,58.79015350341797,50.21101379394531,174.6536407470703,171.371826171875,35
48.21,45.75,190,160,55.3033332824707,47.18462371826172,187.81613159179688,164.7974090576172,35
61.53,57.59,190,170,63.2288818359375,53.928977966308594,178.59947204589844,168.22369384765625,35
52.65,48.09,195,160,64.58570098876953,56.406517028808594,180.416748046875,176.47064208984375,35
48.0,44.9,170,160,62.08845138549805,52.42067337036133,166.0972442626953,153.75894165039062,35
47.2,39.8,200,170,60.42033004760742,50.118770599365234,149.58004760742188,135.59576416015625,35
52.55,41.3,195,185,56.82396697998047,46.284671783447266,175.60562133789062,168.84799194335938,35
51.95,45.8,150,160,57.38148880004883,48.34424591064453,192.47244262695312,181.18702697753906,35
48.0,44.9,170,165,57.88405227661133,49.534461975097656,169.4251708984375,160.5263671875,35
46.0,44.9,170,185,57.895084381103516,50.49405288696289,184.59378051757812,174.56666564941406,35
52.55,41.3,50,130,62.8082275390625,53.95048522949219,167.4447479248047,166.95614624023438,35
51.95,45.8,220,235,64.34406280517578,56.66351318359375,184.1284637451172,181.55795288085938,35
43.4,43.4,130,165,64.34406280517578,56.66351318359375,184.1284637451172,181.55795288085938,35
44.1,35.75,150,155,63.2288818359375,53.928977966308594,178.59947204589844,168.22369384765625,35
40.9,37.59,190,185,62.08845138549805,52.42067337036133,166.0972442626953,153.75894165039062,35
44.0,38.09,165,130,56.5841064453125,45.8373908996582,141.93841552734375,125.04718017578125,35
44.3,39.8,210,175,60.071754455566406,51.143951416015625,131.4167022705078,115.18789672851562,35
44.3,41.3,230,215,56.65001678466797,43.00503158569336,146.92909240722656,135.8639373779297,35
45.17,35.8,225,190,60.18649673461914,49.436614990234375,169.09930419921875,165.4729766845703,35
51.2,44.9,205,100,60.33494567871094,48.28314971923828,176.48606872558594,162.5292510986328,35
38.82,34.9,210,200,64.83770751953125,55.682777404785156,158.087890625,154.0987091064453,35
48.21,45.75,205,190,61.21660232543945,52.47401428222656,155.76870727539062,165.36631774902344,35
61.53,57.59,210,210,58.79015350341797,50.21101379394531,174.6536407470703,171.371826171875,35
55.23,49.77,170,130,62.08845138549805,52.42067337036133,166.0972442626953,153.75894165039062,35
47.2,39.8,50,130,62.8082275390625,53.95048522949219,167.4447479248047,166.95614624023438,35
52.55,41.3,220,235,64.34406280517578,56.66351318359375,184.1284637451172,181.55795288085938,35
44.1,39.77,150,155,63.2288818359375,53.928977966308594,178.59947204589844,168.22369384765625,35
44.3,37.13,210,175,60.071754455566406,51.143951416015625,131.4167022705078,115.18789672851562,35
44.3,36.47,230,215,56.65001678466797,43.00503158569336,146.92909240722656,135.8639373779297,35
45.17,42.69,225,190,60.18649673461914,49.436614990234375,169.09930419921875,165.4729766845703,35
51.2,35.8,205,100,60.33494567871094,48.28314971923828,176.48606872558594,162.5292510986328,35
38.82,36.23,210,200,64.83770751953125,55.682777404785156,158.087890625,154.0987091064453,35
52.51,41.4,205,190,61.21660232543945,52.47401428222656,155.76870727539062,165.36631774902344,35
57.84,47.13,210,210,63.26068115234375,53.74047088623047,165.2060546875,162.3254852294922,35
52.65,48.09,170,130,62.08845138549805,52.42067337036133,166.0972442626953,153.75894165039062,35
57.84,47.13,50,130,58.900962829589844,51.95166778564453,166.75491333007812,161.44056701660156,35
57.49,46.47,220,235,64.34406280517578,56.66351318359375,184.1284637451172,181.55795288085938,35
49.8,43.4,130,165,64.34406280517578,56.66351318359375,184.1284637451172,181.55795288085938,35
53.4,44.1,150,155,63.2288818359375,53.928977966308594,178.59947204589844,168.22369384765625,35
40.9,36.4,190,185,62.08845138549805,52.42067337036133,166.0972442626953,153.75894165039062,35
44.0,38.4,165,130,56.5841064453125,45.8373908996582,141.93841552734375,125.04718017578125,35
44.3,39.5,210,175,60.071754455566406,51.143951416015625,131.4167022705078,115.18789672851562,35
57.84,47.13,160,165,47.68498611450195,40.98760223388672,180.52127075195312,150.92556762695312,35
57.84,46.47,160,165,49.81377029418945,41.993167877197266,156.9901123046875,138.7041473388672,35
51.5,42.69,195,180,47.443023681640625,37.5432014465332,178.20022583007812,152.6910400390625,35
51.1,45.8,195,180,52.93368911743164,43.577911376953125,177.7993621826172,159.05422973632812,35
62.4,56.23,190,180,52.29808807373047,42.88278579711914,180.4285888671875,157.8461456298828,35
62.2,52.7,190,190,69.30180358886719,62.07347106933594,157.00531005859375,162.71163940429688,35
56.8,47.7,190,180,60.47100830078125,54.32538986206055,143.52073669433594,149.07562255859375,35
52.51,41.4,190,180,58.02677536010742,49.59058380126953,148.58567810058594,145.3892059326172,35
57.84,47.13,175,165,47.68498611450195,40.98760223388672,180.52127075195312,150.92556762695312,35
57.49,46.47,170,165,49.81377029418945,41.993167877197266,156.9901123046875,138.7041473388672,35
60.3,52.5,180,175,57.93562698364258,45.281700134277344,165.6288299560547,163.39227294921875,40
49.8,39.3,160,150,56.39252853393555,47.221797943115234,174.5574493408203,162.93377685546875,40
53.4,41.3,190,200,53.87737274169922,46.23007583618164,169.3877716064453,165.07257080078125,40
58.1,51.5,160,170,55.524017333984375,47.630470275878906,178.8036346435547,163.781494140625,40
57.3,52.7,190,200,55.76548767089844,48.01138687133789,176.9541015625,161.84481811523438,40
63.2,56.4,165,160,56.51546859741211,47.360137939453125,180.61111450195312,161.86532592773438,40
64.7,48.4,180,60,55.51714324951172,47.0172004699707,168.44625854492188,166.04013061523438,40
41.9,39.5,200,180,54.62495422363281,46.57564163208008,162.87669372558594,157.23594665527344,40
59.6,50.4,140,170,55.90707778930664,49.25161361694336,173.48074340820312,158.3909454345703,40
69.0,60.4,140,175,55.853233337402344,46.81017303466797,179.2841033935547,162.47584533691406,40
69.0,60.7,160,160,55.19024658203125,46.53961944580078,171.9619903564453,162.87400817871094,40
69.0,62.4,160,160,62.866485595703125,52.61956787109375,189.72177124023438,184.91908264160156,40
62.7,46.6,160,150,54.979896545410156,45.25517654418945,157.88455200195312,157.93917846679688,40
65.1,40.6,150,180,55.44337463378906,46.68003463745117,167.78927612304688,163.84408569335938,40
65.6,62.1,150,180,60.299800872802734,52.731163024902344,170.04669189453125,161.84481811523438,40
69.4,66.6,190,170,55.01478958129883,46.30880355834961,165.32339477539062,159.46194458007812,40
68.2,60.0,180,170,59.42298889160156,51.664642333984375,164.10586547851562,162.6402130126953,40
68.8,62.8,160,160,55.53976821899414,47.260711669921875,182.383056640625,161.84481811523438,40
64.7,63.0,190,175,56.16786575317383,48.23796081542969,171.07347106933594,161.84481811523438,40
68.7,63.4,80,55,63.23724365234375,54.313011169433594,189.81344604492188,179.95806884765625,40
68.6,66.9,80,55,63.393985748291016,53.90426254272461,196.95960998535156,173.9817657470703,40
67.7,66.9,100,80,58.496849060058594,51.16461944580078,163.54397583007812,161.8826141357422,40
64.1,61.0,75,80,62.75234603881836,52.78315353393555,178.67056274414062,173.92518615722656,40
69.0,64.7,120,35,62.35989761352539,51.68684768676758,193.92042541503906,171.55674743652344,40
56.4,50.2,160,180,57.85636901855469,50.41592025756836,171.59840393066406,161.84481811523438,40
62.2,58.5,140,170,61.344261169433594,53.52011489868164,175.13430786132812,161.99575805664062,40
59.7,49.6,180,175,55.219024658203125,49.89741897583008,193.44464111328125,166.97178649902344,40
59.6,49.4,170,140,60.174556732177734,52.073974609375,167.39999389648438,167.78976440429688,40
68.4,49.8,160,170,58.706932067871094,50.946659088134766,170.20130920410156,162.93374633789062,40
61.6,57.7,75,55,59.49750900268555,51.817237854003906,185.41929626464844,165.133544921875,40
63.0,54.5,200,125,53.201778411865234,44.4124870300293,178.72715759277344,160.76673889160156,40
57.1,49.9,75,120,51.40446472167969,43.37045669555664,186.97032165527344,162.4830780029297,40
58.7,51.9,150,120,55.773616790771484,47.90726089477539,174.91627502441406,166.8487548828125,40
58.9,49.8,70,55,53.805973052978516,45.0206184387207,179.94744873046875,161.38038635253906,40
59.4,52.8,90,40,54.53074645996094,48.919898986816406,195.0500030517578,165.00155639648438,40
58.7,53.1,190,175,53.04656219482422,45.339515686035156,187.17825317382812,163.4775390625,40
54.2,48.4,90,75,58.91631317138672,51.16078567504883,176.64154052734375,161.84481811523438,40
57.5,47.4,90,65,56.42784118652344,47.766292572021484,167.50210571289062,161.84481811523438,40
57.5,49.2,90,70,53.582176208496094,48.457427978515625,192.21487426757812,163.4246063232422,40
42.3,33.1,170,140,52.81257247924805,44.914146423339844,181.23489379882812,164.2970733642578,40
61.76,56.06,190,150,57.132484436035156,48.090980529785156,165.40040588378906,157.74649047851562,40
65.25,57.69,175,155,56.792808532714844,48.005149841308594,169.86819458007812,159.1526336669922,40
48.2,44.0,120,165,56.11558532714844,48.828460693359375,206.90882873535156,170.32656860351562,40
53.4,44.9,130,160,56.89237594604492,48.412628173828125,202.0764617919922,170.70762634277344,40
59.8,53.4,160,140,61.6677360534668,51.05232620239258,194.38685607910156,171.08294677734375,40
56.8,47.8,170,160,61.66773986816406,51.05232620239258,194.38685607910156,171.08294677734375,40
58.6,48.2,150,160,62.52781295776367,53.325050354003906,198.36244201660156,173.77284240722656,40
62.3,54.8,170,190,60.87569046020508,52.75520324707031,160.45555114746094,169.54183959960938,45
57.2,50.5,175,180,60.896244049072266,52.443450927734375,161.986328125,169.82296752929688,45
64.5,55.6,160,170,60.563961029052734,52.799896240234375,161.70394897460938,165.4901885986328,45
67.7,66.9,160,175,64.46817016601562,56.11076354980469,140.75457763671875,149.40321350097656,45
69.6,63.1,170,160,64.46817016601562,56.11076354980469,140.75457763671875,149.40321350097656,45
56.24,40.4,160,170,62.727787017822266,54.76473617553711,157.5088348388672,163.74974060058594,45
60.2,53.9,160,160,62.59428405761719,54.85916519165039,156.42788696289062,166.33607482910156,45
