y_true,y_ens,y_XGBoost,y_LightGBM,y_CatBoost,y_ExtraTrees,Concrete_Class
32.2,32.623983195321436,31.3623104095459,31.602147716047973,35.36824980310372,31.983272699864703,15
25.4,30.556823718653693,30.506921768188477,29.27942125046858,32.181323388268524,29.73681688785552,15
27.0,30.50220672631537,29.981884002685547,29.420397284581778,31.898554609166222,30.956196960449223,15
32.2,38.694192585725055,37.03271484375,39.60669042957219,40.31502212171288,37.677090024948114,15
26.4,32.37628254970255,32.35417556762695,31.485398218973994,33.862156483199904,31.032580295562752,15
30.5,33.740297965947306,32.84379959106445,32.96330457811364,35.40269156640443,33.986329476674406,15
25.7,32.71476664013253,32.70830535888672,31.685854242637376,34.47870647786557,31.0149802907308,15
28.1,32.76100344215157,32.674068450927734,29.60756972761844,36.54289109219903,31.12536356290182,15
29.1,30.784465104306623,30.517810821533203,30.21288638572172,32.17578682807691,29.63305012989043,15
22.355,30.54494211537105,29.835243225097656,29.94020562989906,31.788514984227476,30.871656961441044,15
28.657,31.89274890070601,32.372161865234375,30.973143806085524,32.509097694261925,31.177968822224933,15
21.96666666666667,29.93799522467817,29.341707229614258,29.460208410549413,30.640671026218357,30.871696969350186,15
29.93,31.202178664852134,29.947330474853516,30.020368648680765,33.0008946958159,32.835955471038815,15
28.02,30.831231074542693,30.934593200683594,28.442909843552073,33.38886472807211,29.8138401664098,15
26.67,30.011850137719527,29.25432777404785,29.088584686076583,31.91042553447559,29.6981201467514,15
31.64,30.103259429755493,29.067277908325195,28.34152741629578,33.102856322247824,29.790903495470676,15
35.03,38.38441385076932,41.1990852355957,36.94048971845855,36.174745776258746,38.7865379983902,15
40.55,41.52257699445866,42.4610710144043,41.05668603935375,40.31384654697297,42.61650788625082,15
38.22,38.00081215215702,38.72526550292969,37.446128906541304,37.14619943504059,39.05675413627622,15
31.25,30.00879358437135,29.35846519470215,29.013735235307102,31.751670511917194,29.892822149340308,15
38.98,37.9933009664999,38.6962890625,37.249419649564075,37.17419701737867,39.393021977615355,15
37.94,37.4033062978713,36.8056640625,38.09466743083863,37.675338367680354,36.98961757380166,15
36.7,39.73061703679091,40.68229675292969,38.487101602240365,40.05681639584029,39.07164206384023,15
29.73,29.952721081032855,29.20684051513672,29.087445497052236,31.712989091752835,29.788246766726168,15
35.72,37.0284001922391,36.22112274169922,37.909976084299934,36.56176849320186,38.319731795756006,15
33.92,36.70966390079438,35.9998893737793,37.39100092809853,36.36197918724818,37.8945252025604,15
32.35,30.57348008785187,29.6794376373291,29.298257440637354,32.1196292821985,32.01770221296946,15
34.62,37.0759478056721,36.46746063232422,37.06732713541752,37.40795289209949,37.91297499453226,15
24.21,30.197548895936322,30.555540084838867,27.846064639475916,31.560415776770654,30.980220314979558,15
26.8,30.037768744993848,29.49027442932129,29.154356445150952,31.100009744036477,30.877723636627206,15
29.92,31.028201681269458,31.44400405883789,28.965789400023088,32.44000471665001,31.00685032431285,15
34.49,30.67622151731794,30.980602264404297,28.457569027310427,32.12825652641995,31.14943086509705,15
31.21,30.468967073237543,29.965652465820312,29.602972452247748,31.639376608069988,30.93836026477814,15
36.27,37.361040702407,37.489356994628906,37.046119218899726,37.0248807011053,38.35334619661968,15
34.49,30.402905183212894,30.606019973754883,27.893920908225024,32.095750225623064,31.18320081946056,15
35.72,37.013253493172165,35.38142776489258,38.15578028135217,37.60236574178651,37.6425841023763,15
31.19,32.26327719563166,31.430255889892578,32.602908905876,32.55883700503426,33.06503466917673,15
35.35,37.939495591280405,38.63102340698242,38.000740354646034,36.69960384106171,38.69812765045167,15
25.72,29.77482058703327,28.948631286621094,29.06254830940523,30.84334654953086,30.9663369512558,15
31.67,37.31436212116869,37.89848327636719,37.8206695852564,36.2722244319774,37.06795258159636,15
31.18,36.70943067058303,35.39197540283203,37.60401325293391,37.60361146117515,36.39334492905933,15
29.4,31.48602922504457,31.589447021484375,31.79142120294912,31.93127965004027,29.705680078188568,15
23.3,29.326214595383732,28.546825408935547,28.838613823042277,30.609064600071378,29.518443516095466,15
35.35,37.5350117119432,38.6461181640625,36.6069559473095,36.59888965810143,38.51793765691122,15
35.35,37.76245030541502,38.73330307006836,37.3895188396747,36.53243050467792,38.64116099090577,15
27.3,29.907222796771293,29.999919891357422,27.541136837133738,32.05114359347114,29.741223537127166,15
36.6,36.91258559779412,36.66019058227539,36.813976513288374,37.19875125155094,37.13163922201791,15
37.0,37.75022032815252,37.02370071411133,35.895709632221454,39.92015937338186,38.58539253184002,15
34.1,33.180372778916976,30.382957458496094,31.148609622377194,37.69426685879589,34.603240023612976,15
30.8,29.580683225268107,28.780479431152344,27.957420165186456,31.78054658771348,30.090948817952466,15
29.2,29.972211753308287,29.4869441986084,28.679446911523428,31.272215175544407,30.947576973597215,15
28.2,29.26385965805661,28.371572494506836,27.949386568110363,31.399287242353903,29.543490196545914,15
33.3,39.19088446411547,39.17145919799805,39.32315038709623,38.88135492757817,39.6334863531749,15
28.4,32.38766150705286,31.045907974243164,32.91850058175354,32.508536175382545,34.45523138332368,15
29.6,38.94062725664739,40.721805572509766,37.65383468084691,38.091131906218024,38.76324145743052,15
26.48,31.317352896239083,30.776933670043945,30.30868621310114,32.37068900463065,32.399820957565304,15
38.21,33.11579401461605,30.971904754638672,33.70254825119262,35.055570997968154,33.260215045611055,20
35.2,33.281541651956125,30.545108795166016,32.518989454076866,36.65639842263998,34.49443483250937,20
45.2,43.65287117359751,44.213077545166016,43.43412327478839,43.281048188861725,43.45803238169353,20
36.166,37.949309651276586,38.44293212890625,37.16793122755653,37.79625530091556,38.54628848571775,20
40.192,41.87643222210221,41.95707321166992,42.31504446974515,41.541878742575186,41.53149923197429,20
38.476,40.69360948653346,41.02470016479492,40.59115456416521,40.44421569200245,40.58890014533998,20
37.365,37.52493726809093,36.595645904541016,38.659752377701786,37.20225504660024,38.33028911272683,20
32.551,38.57514753783246,39.002845764160156,38.73189447633583,37.63995298464988,39.16825050468446,20
28.922,39.32505469477856,40.73236083984375,38.5907101868095,38.4214067318766,39.12811716524758,20
36.375,34.41312400325434,31.80695343017578,33.35562528725955,38.129011623526864,35.15470005003612,20
37.59,38.46650164413589,39.22117233276367,38.87871796182456,37.03540505324194,38.79213210182189,20
34.65,41.3935878899954,41.20688247680664,41.78985035809255,41.12341025448641,41.661673309071865,20
34.22,36.85142172814544,37.665950775146484,34.131454479804205,38.03716547194813,37.57798530623119,20
36.8,37.005255860939144,36.21410369873047,37.85124828808918,36.9865331488074,37.38559987881977,20
36.7,38.535913799998546,39.20916748046875,38.711338337704866,37.381995642255475,38.93966258850096,20
46.2,47.14410131401726,47.053340911865234,47.59804084392136,44.470147397007146,46.906140252431214,25
55.5,45.593434302456814,45.569847106933594,45.308328622740824,44.54288134006915,45.9152458546956,25
57.4,50.38634675449139,49.661258697509766,53.876945681725815,47.12605147800323,48.61452263959249,25
61.1,51.08837634333605,50.86338424682617,52.15393139893994,48.07534115784279,50.55531885503133,25
60.2,50.0179679193167,49.2774543762207,50.73920175721909,48.308363923578995,50.91501488749185,25
55.7,48.19624053005725,47.69038391113281,49.88173651569613,46.61635537774885,47.67370795987446,25
57.3,49.165586037302575,49.0301628112793,50.32245910790508,47.98184872854151,48.3540646934509,25
60.7,52.18040230079205,52.17839050292969,53.389411774637196,53.403115121330096,51.03395352427164,25
52.7,51.384704864767016,51.25667953491211,52.69269783164465,52.780322089242375,50.413508192062366,25
51.0,51.768386186956704,51.967384338378906,52.9305475773871,51.660622639940854,50.23669927660621,25
45.3,42.05454228982158,41.98234558105469,42.25826587285554,41.51736824247798,42.01502593638099,25
53.0,49.922689161704284,49.87217330932617,50.817182249332824,48.976522118296415,49.179335465113354,25
45.5,44.22865042141888,43.05515670776367,45.06095591407888,44.12312843462909,45.94584856796262,25
45.5,42.849142879085605,42.3349494934082,43.100114494612264,43.95760248806405,43.70980589930214,25
37.9,38.13920165316624,37.062931060791016,38.15281443712405,38.742436137410415,40.42772955296832,25
38.8,38.74487242650083,37.304527282714844,37.83124792229659,39.784482980649656,42.69448093096414,25
47.1,43.86440562851146,43.721771240234375,43.43214229049517,43.55235608940576,44.58084683990478,25
47.7,50.346047562245396,50.64966583251953,52.33540728782907,48.63110136074924,47.80332171999614,25
57.0,51.88971056336908,51.606380462646484,53.111597136260826,53.21829074781452,51.33257348950704,25
57.2,52.332308373176105,51.904335021972656,55.94381994416598,52.652515662297915,49.81002470906573,25
49.6,48.198280100570244,48.630157470703125,49.82741909361234,46.329414788151276,45.72414713414508,25
53.6,52.28448529995054,52.07002639770508,53.650142604161324,53.136849532933084,51.44323630650835,25
46.5,45.18153082765112,45.269813537597656,44.99324147898308,42.209933860139614,45.17198443094888,25
43.3,41.37382986311249,40.31836700439453,41.830144529943865,42.08438930952278,43.196495810190825,25
43.8,41.95753763963045,41.56138229370117,42.11672117789995,41.35794669610672,42.65316595204669,25
41.89,41.33138175539447,40.67888259887695,41.75235690355358,41.207078138396774,42.32599559745787,25
40.2,40.019851471382694,39.891998291015625,40.006126096119004,38.368504748145845,40.30632780545548,25
38.1,39.503541946126774,39.08514404296875,39.691305142090094,37.95447209343922,40.21953829250334,25
38.2,38.339359530856136,37.93758773803711,38.06909868393994,38.98960145659551,39.45573631413777,25
39.6,38.277364706953605,37.94697952270508,37.98661554255224,37.30270567662443,39.26060174624126,25
35.0,38.67375930576307,38.26022720336914,38.27241121949769,38.915084965037,39.940056804656976,25
43.9,42.57371189645159,42.94154739379883,42.32434907892545,40.0559899833338,42.024498609542825,25
38.81,39.85866581976627,38.99322509765625,38.585327725987845,40.45882947006786,42.92128355280558,25
42.0,41.78909966330143,41.990379333496094,42.07365447392542,40.10279666002562,41.08785630251563,25
27.0,36.47893532239919,35.048736572265625,35.61354096432561,36.77043148351464,40.360946644465116,25
45.0,46.33998641435096,47.44647979736328,45.611010062579744,41.76447267236827,44.66774649175009,25
36.1,42.462762800736684,42.135780334472656,42.10287458387663,40.65216499351468,43.50453657150266,25
45.13333333333333,45.19400635244112,45.35676574707031,44.85449386853134,42.06186781187729,45.169135748926806,25
41.53333333333333,43.85637627196019,44.30848693847656,42.49003337921824,41.329389873654534,44.19009736506144,25
40.69,43.220521995261386,43.26264190673828,42.876070769329466,42.07987464933372,43.458312033335346,25
38.6,45.097768830739064,45.089317321777344,45.631915603295575,42.569096256733474,44.607456282806396,25
45.7,45.81709755134252,45.97625732421875,46.22864835325934,42.43266532183443,45.08506008974713,25
39.01,38.71421195202855,37.6878776550293,37.12174845866289,39.78016646487198,42.42462517611185,25
48.85,44.60125322135929,45.134220123291016,43.62992601950764,41.86249507524723,44.386095415751136,25
42.91,44.29648227180756,44.07844543457031,44.02011529285425,42.756847066914176,45.02578955396015,25
30.1,39.109202475326086,38.06395721435547,37.737107050751284,39.85349142176178,42.650309605916334,25
47.92,45.91881725931264,46.503543853759766,45.06248492494532,43.26488574671529,45.48352354621885,25
39.68,40.67288906927943,39.67300033569336,40.36793634450888,42.55253464964109,43.101285557428994,25
39.13,43.019708886091934,42.36663055419922,44.077233461037025,40.917450582906106,43.409704584121705,25
49.68,48.09798226729869,48.037811279296875,49.543645008071046,45.737037250785235,46.85067918078103,25
35.07,40.460456131994924,39.68132400512695,39.29265876080845,41.11314927005489,43.238057584126786,25
51.72,50.340703562636406,49.83470916748047,52.584417720486556,47.836507799125094,49.287157323201534,25
49.88,48.50055549125988,48.271976470947266,50.10756237542372,46.74630877385024,47.459802195231134,25
43.81,47.53978783144821,47.18932342529297,48.94759101681894,45.914006289645066,46.94927555974324,25
51.81,51.383196963342776,51.14591598510742,53.74814899146327,49.35120933356266,49.63963760439559,25
49.46,50.002923342510165,49.3131103515625,52.80384204007947,47.709776651960134,48.81210156250001,25
53.35,51.64483194997936,51.6004753112793,53.00255649054069,49.69068300037197,50.44740863927207,25
37.94,41.968302528818306,41.46159362792969,41.83999559972268,41.708798766082985,43.17397023124695,25
50.88,51.28139401810727,51.193458557128906,54.5656419317182,48.509338122679516,48.34348993568421,25
47.63,45.31236769931303,44.48215103149414,46.69495313945779,43.983282440149154,45.77175431315099,25
47.48,48.40610194787085,48.49493408203125,49.783545681745146,45.411967450654444,46.905107570648184,25
51.63,49.49531119159853,48.52272033691406,51.7767892631176,47.55299498077888,49.40358333079019,25
38.64333333333334,42.21410832221949,41.512962341308594,42.66546876996671,40.78119539790432,43.28383691088358,25
39.81333333333333,42.222680590711214,42.14108657836914,40.94662847560048,41.13605205406741,43.61172196133929,25
39.586666666666666,44.835916118543125,44.813751220703125,44.848281451817236,41.73018471212734,44.87156683794655,25
39.79,43.26901136535562,43.36872100830078,42.7300712485595,41.39155375669131,43.568772954940776,25
38.44,45.24861495023987,45.699317932128906,45.21531725678853,40.557492494391354,44.316562484105404,25
42.93,46.213296018644016,46.256187438964844,45.872957359024674,44.09419664832649,46.445529106140135,25
44.58,43.120249268544754,43.25347900390625,42.25487439263221,41.29505920096689,43.65903373489379,25
30.42,38.39131997861634,37.27900695800781,37.62228470792997,38.86077354637272,41.50185039863585,25
32.02,37.988643690570356,36.87997817993164,36.69066622697658,39.317161494050325,41.59481803512573,25
43.22,48.37217569352036,48.68913650512695,48.65883367953399,46.958460898364166,47.42155681699116,25
