R2,RMSE,MAE,R2_XGBoost,R2_LightGBM,R2_CatBoost,R2_ExtraTrees,weights,jid,group,desc,target,outer,inner,es,encoding,group_col,n_features,minutes
-0.7616232097948641,48.034972560297675,34.914341409687474,-0.17455359957791772,-0.6944439666984865,-0.8712263361282753,-0.047681259930283826,"[0.0137, 0.4454, 0.4661, 0.0747]",E3,TARGETS,"Slump_90 GroupKFold, both fixes",Slump_90,group,group,none,freq,Concrete_Class,25,68.7
