true_Strength_28d,true_Strength_7d,true_Slump_30,true_Slump_90,pred_Strength_28d,pred_Strength_7d,pred_Slump_30,pred_Slump_90,Concrete_Class
52.7,49.6,190,165,37.930572509765625,30.43303680419922,192.17332458496094,182.9709930419922,25
51.0,48.7,200,150,45.89593505859375,37.689598083496094,196.83865356445312,185.00059509277344,25
45.3,34.0,180,200,42.372581481933594,34.78459167480469,184.05372619628906,176.4676971435547,25
53.0,41.7,190,200,47.02019119262695,37.879940032958984,191.62106323242188,167.58111572265625,25
45.5,38.6,200,180,45.96521759033203,37.48197937011719,191.35757446289062,171.80404663085938,25
45.5,37.8,145,140,46.516109466552734,36.81830596923828,187.99017333984375,173.53256225585938,25
37.9,26.4,190,170,40.28553009033203,34.78144836425781,188.20925903320312,183.024658203125,25
38.8,30.2,200,180,42.91535568237305,36.01607131958008,192.290771484375,176.93496704101562,25
47.1,37.5,170,180,47.80486297607422,38.96405029296875,193.13406372070312,175.3282470703125,25
47.7,43.8,180,180,40.150848388671875,33.04084014892578,171.6413116455078,155.041748046875,25
57.0,51.0,200,130,48.00277328491211,40.56482696533203,186.94766235351562,162.37802124023438,25
57.2,50.0,160,130,44.42919921875,35.899688720703125,181.2290496826172,170.19973754882812,25
49.6,40.2,160,160,52.87382125854492,40.650062561035156,192.7262725830078,155.09568786621094,25
53.6,50.2,190,175,47.624610900878906,39.83097839355469,183.50411987304688,165.15858459472656,25
46.5,36.4,190,155,47.57847595214844,39.88444137573242,183.0929412841797,164.57086181640625,25
43.3,34.9,190,185,46.37960433959961,39.29694366455078,187.23367309570312,168.23464965820312,25
43.8,37.4,170,170,38.27279281616211,30.772857666015625,177.82321166992188,175.76113891601562,25
41.89,34.7,200,190,46.517356872558594,37.40768051147461,179.3989715576172,170.5865478515625,25
40.2,33.2,180,170,42.33945846557617,34.46662902832031,177.76828002929688,157.4669952392578,25
38.1,30.2,190,125,37.711517333984375,30.639636993408203,175.46473693847656,170.5228271484375,25
38.2,30.7,170,170,36.059444427490234,28.376907348632812,180.9387664794922,174.3069610595703,25
39.6,30.2,180,170,40.6259880065918,32.47370529174805,169.12033081054688,158.8924102783203,25
35.0,27.9,170,170,42.480587005615234,34.4473876953125,190.70069885253906,158.74122619628906,25
43.9,36.1,190,165,33.98583221435547,28.42499542236328,173.45748901367188,158.87905883789062,25
38.81,30.09,180,165,44.41411590576172,35.83153533935547,188.8186798095703,163.98623657226562,25
42.0,31.9,185,175,45.30427169799805,37.45143127441406,187.19810485839844,158.61273193359375,25
27.0,20.7,180,160,42.50847625732422,34.892189025878906,189.81219482421875,157.37254333496094,25
45.0,34.8,200,170,41.479305267333984,34.63097381591797,193.5076446533203,165.96310424804688,25
36.1,33.4,185,160,39.39594268798828,33.483211517333984,194.72735595703125,163.70924377441406,25
45.13333333333333,37.2,185,160,44.28959655761719,37.305301666259766,177.05274963378906,126.39147186279297,25
41.53333333333333,34.7,190,160,44.23453140258789,37.34011459350586,177.87083435058594,127.4420166015625,25
40.69,32.2,180,160,47.84760284423828,37.90510559082031,188.28053283691406,166.22889709472656,25
38.6,34.8,185,163,47.787200927734375,37.46049499511719,192.9047393798828,150.6260223388672,25
45.7,36.5,183,80,42.328102111816406,35.39719772338867,192.6511688232422,151.7830352783203,25
39.01,26.7,188,165,42.833316802978516,35.092716217041016,184.87734985351562,151.9725341796875,25
48.85,34.4,181,54,42.5147590637207,34.04319381713867,189.86753845214844,169.45860290527344,25
42.91,37.61,180,155,43.554256439208984,36.022979736328125,188.33712768554688,160.47251892089844,25
30.1,24.75,173,155,46.591331481933594,39.610382080078125,185.13768005371094,163.44065856933594,25
47.92,38.26,200,156,42.325531005859375,34.43380355834961,188.7076416015625,166.47967529296875,25
39.68,30.86,190,190,47.4740104675293,39.06819152832031,197.51373291015625,158.01580810546875,25
39.13,31.36,200,167,43.418426513671875,35.704429626464844,184.3800506591797,176.20973205566406,25
49.68,40.12,178,153,43.994354248046875,35.59705352783203,178.7576141357422,161.93812561035156,25
35.07,29.76,196,190,46.21299743652344,34.907371520996094,180.05923461914062,154.44117736816406,25
51.72,43.53,205,170,47.38666915893555,38.298397064208984,192.70010375976562,175.59719848632812,25
49.88,41.1,220,165,43.4493293762207,36.63865661621094,187.84466552734375,167.81808471679688,25
43.81,40.26,188,168,41.10303497314453,33.580387115478516,194.98681640625,155.818603515625,25
51.81,43.04,190,193,45.938236236572266,37.23789596557617,186.8226318359375,167.60299682617188,25
49.46,43.07,200,180,44.70601272583008,36.475189208984375,186.6007080078125,158.26620483398438,25
53.35,44.42,172,102,46.927127838134766,39.09640121459961,192.12513732910156,168.24404907226562,25
37.94,32.87,188,190,44.593563079833984,36.98118209838867,193.5249786376953,169.0167236328125,25
50.88,41.91,162,158,45.0644645690918,36.853519439697266,183.26651000976562,162.08021545410156,25
47.63,38.82,178,155,45.95298767089844,34.95891571044922,178.59710693359375,154.0140838623047,25
47.48,39.95,163,174,47.59300231933594,37.801490783691406,186.4875946044922,167.66885375976562,25
51.63,44.44,168,152,44.69956588745117,35.73344421386719,186.4258575439453,165.0309295654297,25
38.64333333333334,31.39,178,156,44.5900764465332,35.74761199951172,181.65338134765625,167.6990203857422,25
39.81333333333333,32.416666666666664,182,162,46.301387786865234,34.9015998840332,180.4228973388672,154.49349975585938,25
39.586666666666666,34.55,188,164,47.67747116088867,37.64011764526367,185.35594177246094,169.25950622558594,25
39.79,32.776666666666664,180,160,43.51960754394531,35.3647346496582,185.35244750976562,163.25221252441406,25
38.44,34.3,195,180,41.63300323486328,35.36625671386719,200.3666534423828,166.66770935058594,25
42.93,37.88,215,170,43.438899993896484,35.097557067871094,184.9110870361328,178.82284545898438,25
44.58,34.91,210,180,41.0377082824707,32.45564270019531,183.38656616210938,185.95144653320312,25
30.42,25.83,215,205,36.93669128417969,29.530738830566406,191.20738220214844,180.5219268798828,25
32.02,22.18,200,200,42.90296936035156,34.00730514526367,190.60740661621094,169.85647583007812,25
43.22,40.27,200,175,41.295021057128906,32.92508316040039,182.8044891357422,164.3424530029297,25
51.26,40.27,190,185,43.817726135253906,35.357147216796875,178.47193908691406,159.53286743164062,25
48.67,45.99,195,170,44.39378356933594,37.6494140625,204.5995330810547,175.88970947265625,25
46.67,41.3,210,200,42.2918815612793,34.92688751220703,186.02818298339844,181.9185333251953,25
38.82,35.52,210,175,40.75094985961914,32.566383361816406,185.99227905273438,185.20220947265625,25
41.2,36.55,220,175,41.576637268066406,33.28208541870117,171.56948852539062,163.02772521972656,25
48.67,28.4,180,180,40.90343475341797,32.57181930541992,183.63670349121094,175.71267700195312,25
46.67,35.52,190,180,44.473270416259766,37.22135925292969,190.51011657714844,153.91192626953125,25
38.82,36.55,230,180,41.288272857666016,35.91083526611328,195.11497497558594,172.19175720214844,25
41.2,28.4,180,110,40.44284439086914,32.21881103515625,160.67471313476562,141.88609313964844,25
41.15,34.5,205,180,41.38383865356445,33.14934539794922,187.79237365722656,168.26449584960938,25
41.15,34.5,225,180,39.338871002197266,33.91226577758789,202.44679260253906,185.71881103515625,25
43.25,33.8,205,175,45.144073486328125,36.668209075927734,191.11325073242188,148.85818481445312,25
43.25,33.8,223,230,42.880252838134766,35.62004852294922,196.7417755126953,183.64231872558594,25
34.9,30.6,235,175,40.83806610107422,32.911651611328125,213.33726501464844,187.48744201660156,25
42.8,36.0,210,180,45.01788330078125,37.51082992553711,185.90895080566406,148.30645751953125,25
42.8,36.0,190,100,43.32997512817383,34.77915954589844,184.50132751464844,170.94906616210938,25
46.5,39.5,190,175,43.61799621582031,34.88539505004883,190.7617950439453,153.6275634765625,25
44.9,39.3,170,100,40.90316390991211,32.63249588012695,200.6492919921875,175.55206298828125,25
44.3,37.2,160,175,38.36944580078125,32.0729866027832,207.07354736328125,173.1553497314453,25
35.8,30.9,235,215,36.60107421875,30.26296615600586,220.62847900390625,200.5306854248047,25
43.35,36.1,215,175,38.629695892333984,33.27895736694336,210.94766235351562,190.36415100097656,25
40.5,28.0,85,175,39.928985595703125,32.7764892578125,179.08526611328125,173.9330596923828,25
34.5,29.1,225,110,40.689945220947266,33.19287872314453,185.4788055419922,170.72264099121094,25
31.7,29.3,195,180,42.86896514892578,35.570308685302734,208.87228393554688,179.97393798828125,25
40.6,34.7,180,175,41.918975830078125,32.32819747924805,180.24905395507812,182.3391571044922,25
35.6,35.4,200,150,38.88888931274414,31.210445404052734,193.91383361816406,173.8805389404297,25
40.5,30.5,60,200,39.82994079589844,33.326866149902344,143.06472778320312,183.18296813964844,25
32.3,31.3,210,180,37.67607116699219,32.37321472167969,186.44778442382812,178.65597534179688,25
37.7,34.6,210,175,39.3192024230957,32.93305206298828,189.7578125,190.93955993652344,25
40.5,28.0,200,150,38.43555450439453,31.084997177124023,167.71148681640625,154.69497680664062,25
34.5,29.1,210,200,37.97148895263672,30.39996910095215,193.12200927734375,186.7346649169922,25
31.7,29.3,205,175,45.74943161010742,37.07550048828125,189.90609741210938,168.42147827148438,25
40.6,34.7,180,180,40.83626937866211,33.020729064941406,192.9503631591797,181.58560180664062,25
35.6,35.4,215,200,39.05643844604492,32.233070373535156,175.97801208496094,180.09259033203125,25
40.5,30.5,225,200,43.0964469909668,36.87749481201172,187.1875,178.61024475097656,25
44.9,39.3,220,180,41.80183792114258,33.64097595214844,194.1329803466797,180.73716735839844,25
44.3,37.2,215,175,44.28127670288086,38.50973892211914,203.0198974609375,172.6660614013672,25
44.3,37.2,210,155,44.65406036376953,37.70110321044922,205.17376708984375,177.68138122558594,25
45.6,37.4,200,185,48.29060745239258,40.57380294799805,194.58688354492188,163.9809112548828,25
42.7,36.5,225,180,47.76841354370117,40.040626525878906,194.15457153320312,166.77780151367188,25
42.8,33.9,220,180,47.10061264038086,38.83107376098633,194.17311096191406,167.7348175048828,25
44.0,39.6,220,185,41.51435089111328,35.315711975097656,189.72579956054688,178.03623962402344,25
36.9,34.7,200,190,42.86798095703125,36.22990417480469,183.509765625,167.5928497314453,25
39.2,35.3,190,180,38.98190689086914,32.50186538696289,175.52694702148438,180.80148315429688,25
43.7,39.2,190,130,46.64151382446289,39.29484558105469,179.5307159423828,161.19190979003906,25
46.0,39.2,190,180,42.55799102783203,35.491817474365234,208.30860900878906,176.85507202148438,25
42.7,38.7,230,180,44.46677780151367,36.96556091308594,201.1921844482422,183.68736267089844,25
46.7,38.1,210,185,46.672054290771484,38.535255432128906,194.6417236328125,168.20843505859375,25
39.7,31.6,215,185,42.86896514892578,35.570308685302734,208.87228393554688,179.97393798828125,25
43.4,38.1,220,180,42.50193405151367,33.68540573120117,193.11720275878906,177.86793518066406,25
45.6,34.9,205,190,41.623809814453125,33.966766357421875,192.10389709472656,180.76866149902344,25
38.3,32.9,225,195,44.42677688598633,35.48951721191406,205.35394287109375,174.23426818847656,25
47.0,42.3,220,185,44.42677688598633,35.48951721191406,205.35394287109375,174.23426818847656,25
42.93,37.88,215,170,44.35199737548828,37.085601806640625,180.8867645263672,172.1631622314453,25
44.58,34.91,210,180,41.53395080566406,33.00727081298828,181.7981414794922,179.0640869140625,25
42.8,36.0,210,180,44.630516052246094,37.118717193603516,187.69305419921875,161.9718017578125,25
46.5,39.5,190,175,43.12709045410156,34.85800552368164,183.39016723632812,166.60194396972656,25
43.35,36.1,215,175,39.370635986328125,32.42207336425781,210.19818115234375,191.18931579589844,25
40.6,34.7,180,180,40.21940612792969,33.398311614990234,184.00013732910156,170.14065551757812,25
40.5,30.5,225,200,41.89534378051758,34.02233123779297,187.51290893554688,174.2285614013672,25
44.9,39.3,220,180,41.98856735229492,35.42535400390625,188.71763610839844,175.63743591308594,25
44.3,37.2,215,175,48.29060745239258,40.57380294799805,194.58688354492188,163.9809112548828,25
30.42,25.83,215,205,42.01106262207031,36.09225082397461,192.6238555908203,186.1494598388672,25
32.02,22.18,200,200,47.54103088378906,38.031585693359375,187.22039794921875,178.2098388671875,25
43.22,40.27,200,175,44.62727355957031,36.9708251953125,197.84774780273438,157.3276824951172,25
51.26,40.27,190,175,48.282588958740234,37.921287536621094,183.9388885498047,168.13180541992188,25
48.67,45.99,195,170,45.997867584228516,36.67757034301758,187.969970703125,171.21498107910156,25
46.67,41.35,210,200,44.4947509765625,36.55675506591797,185.89678955078125,180.3704833984375,25
38.82,35.52,210,175,40.1422004699707,32.629981994628906,178.87515258789062,177.46751403808594,25
41.2,36.55,220,175,43.74714660644531,35.98236083984375,192.1495819091797,141.9225616455078,25
41.2,28.4,180,180,40.1422004699707,32.629981994628906,178.87515258789062,177.46751403808594,25
48.67,45.99,190,118,42.32079315185547,35.954795837402344,179.79518127441406,154.83692932128906,25
46.67,41.35,230,180,39.551334381103516,32.80772399902344,173.14236450195312,174.7973175048828,25
38.82,35.52,180,110,43.03242111206055,35.956581115722656,187.9391632080078,134.23849487304688,25
41.15,34.5,205,180,36.525211334228516,31.41733169555664,187.72068786621094,176.2157745361328,25
41.15,34.5,225,180,39.62692642211914,34.47600173950195,205.28695678710938,188.08502197265625,25
43.25,33.8,205,175,41.02954864501953,33.09355926513672,196.40798950195312,171.53111267089844,25
34.9,30.6,235,175,43.05682373046875,35.71072769165039,199.7802734375,184.5803680419922,25
42.8,36.0,190,100,45.3001708984375,36.68953323364258,186.75340270996094,164.69410705566406,25
38.44,34.3,170,215,42.014869689941406,35.391517639160156,186.85586547851562,170.20755004882812,25
42.93,37.88,160,175,41.19664001464844,33.71493148803711,183.99111938476562,178.82876586914062,25
35.8,30.9,235,215,41.86585998535156,36.42638397216797,202.9863739013672,180.0279541015625,25
43.35,36.1,215,215,38.114784240722656,33.164817810058594,222.27256774902344,190.5640106201172,25
38.44,34.3,85,175,41.63512420654297,36.113433837890625,196.52224731445312,171.3306121826172,25
42.93,37.88,225,110,40.221336364746094,33.50746154785156,178.29539489746094,169.43032836914062,25
44.58,34.91,195,180,43.30263900756836,34.463035583496094,204.91708374023438,174.08912658691406,25
30.42,25.83,180,175,40.727115631103516,31.799243927001953,193.177978515625,180.52098083496094,25
32.02,22.18,200,150,47.271385192871094,38.611602783203125,191.51760864257812,160.6757049560547,25
32.02,22.18,60,200,41.39008712768555,34.18661117553711,163.3467254638672,178.7518310546875,25
31.3,31.3,210,180,38.98190689086914,32.50186538696289,175.52694702148438,180.80148315429688,25
34.6,30.9,210,175,39.82221984863281,33.200889587402344,192.0700225830078,178.23397827148438,25
38.0,36.1,200,150,39.37052917480469,31.803619384765625,182.5458984375,173.22666931152344,25
39.1,34.3,210,200,39.4700927734375,32.001956939697266,191.83949279785156,181.61827087402344,25
38.44,34.3,195,180,40.873435974121094,33.112937927246094,202.289794921875,160.37652587890625,25
48.67,45.99,190,180,44.473270416259766,37.22135925292969,190.51011657714844,153.91192626953125,25
43.35,36.1,170,175,38.6164665222168,32.096534729003906,198.98304748535156,193.60401916503906,25
38.44,34.3,160,175,39.445106506347656,33.72627639770508,195.86648559570312,177.58616638183594,25
44.58,34.91,195,175,44.20428466796875,37.415977478027344,196.119384765625,172.2131805419922,25
30.42,25.83,180,150,40.21940612792969,33.398311614990234,184.00013732910156,170.14065551757812,25
32.02,22.18,200,200,47.271385192871094,38.611602783203125,191.51760864257812,160.6757049560547,25
30.42,25.83,60,180,38.59471130371094,32.51363754272461,166.3222198486328,169.29005432128906,25
31.3,31.3,210,180,39.48733901977539,32.41265106201172,185.00796508789062,183.60365295410156,25
34.6,25.83,210,175,38.10927200317383,30.866226196289062,191.20736694335938,187.89239501953125,25
28.0,22.18,200,150,41.492034912109375,32.766143798828125,187.6939239501953,166.23062133789062,25
29.1,20.27,210,200,40.025814056396484,32.628929138183594,181.5992431640625,174.29637145996094,25
51.26,40.27,190,175,45.56105041503906,35.861854553222656,192.76254272460938,173.6550750732422,25
46.67,41.35,210,200,42.61104965209961,36.10045623779297,194.44261169433594,180.8894500732422,25
41.2,28.4,180,180,40.90343475341797,32.57181930541992,183.63670349121094,175.71267700195312,25
41.15,34.5,190,175,42.46062469482422,32.24256896972656,164.73585510253906,149.38540649414062,25
43.25,33.8,230,230,39.27103042602539,32.3876953125,163.63040161132812,168.21023559570312,25
43.25,33.8,180,110,40.44284439086914,32.21881103515625,160.67471313476562,141.88609313964844,25
43.25,33.8,223,230,40.865325927734375,34.500587463378906,203.4437713623047,182.62039184570312,25
35.8,30.9,170,175,43.74261474609375,35.76947021484375,192.3671875,152.54286193847656,25
43.35,36.1,160,175,38.74567413330078,32.04147720336914,194.6147003173828,180.59451293945312,25
42.93,37.88,85,175,40.177940368652344,33.23505783081055,193.20980834960938,163.56201171875,25
46.67,41.35,225,110,39.37206268310547,31.767005920410156,169.79884338378906,173.71888732910156,25
44.58,34.91,195,180,42.03655242919922,33.47496795654297,197.048095703125,176.6158447265625,25
43.22,40.27,180,175,41.918975830078125,32.32819747924805,180.24905395507812,182.3391571044922,25
48.67,45.99,200,150,38.88888931274414,31.210445404052734,193.91383361816406,173.8805389404297,25
48.67,45.99,60,200,38.49175262451172,31.165142059326172,162.1576690673828,177.83026123046875,25
34.6,25.99,210,175,38.9245491027832,31.406875610351562,190.66041564941406,183.60324096679688,25
28.0,24.5,200,150,39.37052917480469,31.803619384765625,182.5458984375,173.22666931152344,25
29.1,26.0,210,200,40.66569519042969,32.57342529296875,188.1812744140625,175.1549530029297,25
48.8,34.7,170,190,46.77754211425781,37.14735794067383,180.82241821289062,162.82553100585938,25
44.0,33.5,170,160,45.38768005371094,35.489280700683594,178.3562774658203,162.62063598632812,25
42.7,33.0,160,160,46.02116775512695,38.038352966308594,195.2627410888672,168.6685028076172,25
44.8,33.1,175,170,45.847862243652344,34.29191589355469,184.50828552246094,163.82630920410156,25
42.1,32.1,170,170,44.73758316040039,34.16831970214844,186.8527374267578,154.653564453125,25
42.3,33.5,165,155,48.36733627319336,39.28974151611328,191.2616729736328,169.42324829101562,25
44.1,34.1,165,170,43.31420135498047,34.92075729370117,162.5437774658203,168.06747436523438,25
41.9,32.5,160,155,43.0443000793457,31.72223663330078,118.0557861328125,111.65821838378906,25
51.9,46.31,165,155,48.3377571105957,39.058509826660156,199.39727783203125,169.8656463623047,25
42.9,41.19,165,170,43.31833267211914,35.863059997558594,190.62513732910156,161.37155151367188,25
44.4,41.08,160,155,46.059417724609375,38.177825927734375,195.3997039794922,167.534423828125,25
50.7,40.39,170,170,44.693077087402344,36.27451705932617,188.8116912841797,159.4263153076172,25
50.5,41.98,160,170,46.03654861450195,37.466575622558594,191.01217651367188,163.62066650390625,25
51.9,41.17,150,160,40.38453674316406,33.22517395019531,179.8581085205078,183.0487823486328,25
48.2,42.3,160,150,45.194183349609375,38.227294921875,190.7252960205078,173.628173828125,25
48.2,37.84,160,150,47.177947998046875,38.46525573730469,197.87344360351562,171.27720642089844,25
45.2,33.41,160,150,47.359622955322266,39.051334381103516,184.02488708496094,176.49920654296875,25
42.9,34.1,180,170,46.92882537841797,37.649078369140625,182.1546630859375,166.04757690429688,25
44.4,36.4,190,180,46.71118927001953,37.91151428222656,173.6705780029297,165.37728881835938,25
50.7,42.2,200,190,47.41331100463867,38.718719482421875,188.86314392089844,164.2259521484375,25
50.5,44.9,180,180,48.58927536010742,39.76927947998047,192.30674743652344,174.2151336669922,25
51.9,46.31,190,155,48.3377571105957,39.058509826660156,199.39727783203125,169.8656463623047,25
48.83,41.19,180,170,43.91684341430664,36.17333221435547,182.7748565673828,168.7113494873047,25
48.63,41.08,195,155,45.1121826171875,36.8024787902832,195.9439697265625,167.9564971923828,25
47.88,40.39,190,170,43.010894775390625,34.84880065917969,175.45355224609375,167.78106689453125,25
48.89,41.98,190,170,42.446083068847656,34.1466178894043,175.16932678222656,169.55987548828125,25
47.98,41.17,185,160,43.532108306884766,34.56577682495117,184.97877502441406,170.68260192871094,25
47.75,42.3,180,150,41.10405349731445,33.13094711303711,178.18077087402344,178.60287475585938,25
46.1,35.5,180,185,46.38076400756836,35.049530029296875,181.63327026367188,157.64833068847656,30
46.1,35.5,180,158,46.539512634277344,36.93785858154297,174.24234008789062,151.40765380859375,30
43.2,32.8,165,145,43.57402038574219,34.209312438964844,174.47372436523438,152.7431640625,30
50.4,38.9,195,170,50.951454162597656,41.14603042602539,202.9541778564453,169.63160705566406,30
45.1,34.6,175,150,45.243011474609375,34.66641616821289,167.739501953125,154.78811645507812,30
48.3,37.2,185,160,48.8525505065918,36.44173812866211,187.1037139892578,163.71392822265625,30
41.8,31.5,155,132,41.55995559692383,32.751792907714844,147.7507781982422,135.14498901367188,30
