y_true,y_ens,y_XGBoost,y_LightGBM,y_CatBoost,y_ExtraTrees,Concrete_Class
32.2,32.30978422023574,30.270782470703125,30.815502970792064,37.50918036228785,31.983272699864706,15
25.4,30.273318357502777,29.308347702026367,29.943122964473638,32.85451624722509,29.73681688785552,15
27.0,30.7795312568683,29.37276840209961,30.02887409895692,33.887357238741686,30.95619696044922,15
32.2,38.635270493830596,37.60276794433594,39.84780125334144,40.900353257135286,37.67709002494811,15
26.4,31.727999955358346,30.808565139770508,30.835608374062776,34.64110112300599,31.032580295562752,15
30.5,34.2602876129964,32.95735168457031,35.37737665310304,36.55795352759459,33.9863294766744,15
25.7,32.29468782020225,31.322614669799805,31.418499493206753,35.791183980920856,31.0149802907308,15
28.1,32.923813692404565,32.10983657836914,31.794357594130503,36.66070895812396,31.12536356290182,15
29.1,30.690488179617216,29.195669174194336,30.687955860440326,34.61169942096893,29.633050129890435,15
22.355,30.47999195904865,28.976072311401367,30.490130606085014,33.2110474111944,30.871656961441047,15
28.657,31.93782806789094,30.89828872680664,30.836131965393626,35.257852672661514,31.177968822224933,15
21.96666666666667,30.528803814651685,28.925477981567383,30.06561913705108,33.749141903932184,30.871696969350186,15
29.93,31.819393407134704,29.479171752929688,30.804410216878896,36.268203057625854,32.83595547103882,15
28.02,31.44611934223491,30.021499633789062,30.3156700164073,36.28865286233567,29.813840166409804,15
26.67,30.687054907740144,29.076210021972656,29.85264488916446,35.22081147577778,29.6981201467514,15
31.64,30.524689025329252,28.608354568481445,29.525978202140887,35.55417530139313,29.79090349547068,15
35.03,39.70897978838588,40.56830978393555,38.637381680578784,39.28304197982994,38.78653799839021,15
40.55,42.01610359944611,41.4932975769043,41.22096136312421,42.99629117405645,42.61650788625082,15
38.22,38.622302515760325,38.281471252441406,38.233743809069075,39.15801499845227,39.05675413627624,15
31.25,30.749904926469906,28.988426208496094,30.079438858233626,35.39552771878098,29.892822149340315,15
38.98,38.86362001337889,38.456451416015625,38.21666831205185,39.5901558514026,39.393021977615355,15
37.94,38.0554666720688,37.229190826416016,39.24534584648161,40.00188478836175,36.98961757380166,15
36.7,40.241203085042216,40.32367706298828,39.25951308401081,41.55473353802206,39.071642063840244,15
29.73,30.365028036005487,28.801679611206055,29.85966097600953,34.288860574270686,29.788246766726175,15
35.72,37.63907985962488,36.2706184387207,38.06108039030924,39.64020777585337,38.31973179575603,15
33.92,36.8070075596903,35.63740158081055,37.27442306368676,38.04220515744475,37.89452520256041,15
32.35,31.202503779229595,29.18370246887207,29.91091546280827,35.30814113187899,32.01770221296947,15
34.62,37.8156215581338,36.536197662353516,38.275462497125154,40.09967437940697,37.91297499453228,15
24.21,30.38931454795846,29.13072967529297,29.844735079044927,32.74458206155654,30.980220314979555,15
26.8,30.553159338591833,28.934558868408203,29.97792396429075,33.87814380858152,30.877723636627206,15
29.92,31.32864946277742,30.18953514099121,30.293352399591186,34.45339588180954,31.006850324312847,15
34.49,31.109592483208907,29.600967407226562,30.210211870070626,34.61571020804564,31.14943086509705,15
31.21,30.57401274415963,29.201284408569336,30.445939901991178,33.13266210213894,30.93836026477814,15
36.27,37.45648093276567,36.766761779785156,37.37855544675247,38.157005766329924,38.35334619661969,15
34.49,30.7782263188868,29.39651107788086,29.611409282221903,33.86239273381214,31.183200819460556,15
35.72,37.48169945086831,36.22970962524414,38.14879321367298,39.54928189698337,37.64258410237631,15
31.19,31.708082701863837,29.958642959594727,31.769453992961374,34.11147661679058,33.06503466917673,15
35.35,38.39502165768263,37.93574905395508,38.03900916513013,39.263829378512284,38.69812765045167,15
25.72,30.102041180720864,28.634366989135742,29.522595549279224,32.674280864001766,30.9663369512558,15
31.67,37.60914347202485,37.28439712524414,37.49370629613232,38.77921676259078,37.06795258159636,15
