fold,xgb.n_estimators,xgb.max_depth,xgb.learning_rate,xgb.subsample,xgb.colsample_bytree,xgb.min_child_weight,xgb.reg_alpha,xgb.reg_lambda,lgb.n_estimators,lgb.max_depth,lgb.learning_rate,lgb.subsample,lgb.colsample_bytree,lgb.min_child_samples,lgb.reg_alpha,lgb.reg_lambda,lgb.num_leaves,cb.iterations,cb.depth,cb.learning_rate,cb.l2_leaf_reg,cb.subsample,cb.min_data_in_leaf
1,833,8,0.0053731829206397335,0.927876474647971,0.8008560539534085,4,1.5105771441861936e-06,9.943751583892032e-06,574,8,0.014213548084531166,0.9026619424254071,0.6971974268827034,8,0.273432690617606,2.425715683360705,102,856,9,0.02064067364839051,2.1291066147878306,0.8630515671755588,7
2,885,7,0.007726995645533397,0.9164332216362469,0.7389132812724353,1,0.00300968502798362,2.50906375507662e-06,549,7,0.023633802281590163,0.7762513871800671,0.7778187250306464,6,7.540177843048351e-06,0.0002155500700450777,95,1039,7,0.014809769397901658,0.00331574070763369,0.6133291007341726,13
3,1149,8,0.007444958029399786,0.9456351698401475,0.8140048303009855,8,2.0710235463698123e-07,3.615545538409205e-07,404,9,0.01664951771335275,0.8462307161372091,0.7052904522144823,5,5.352702806941071e-07,9.42766945104996e-07,114,1127,10,0.03796418824592349,8.199501311027445,0.8879300202012398,1
4,1407,6,0.0082868403251762,0.924772192469147,0.7870095078615506,4,1.0473657526428446e-05,6.39590699838022e-07,437,10,0.03191496649601273,0.7559966778385419,0.7762672892470911,10,0.003305963064021857,0.0008075911841543751,121,815,9,0.04311058087930186,1.421062963904252,0.6598620542741994,12
5,915,7,0.0065079234785486995,0.8380284892738191,0.6284202365562597,1,2.805371060215546,2.4844131652779215e-05,476,10,0.01823159674315216,0.9669453755397049,0.6631294099115326,3,6.406862346306678e-06,0.017924649096736738,34,437,8,0.07413923488947712,6.280097037194635,0.7620201654933747,12
