y_true,y_ens,y_XGBoost,y_LightGBM,y_CatBoost,y_ExtraTrees,Concrete_Class
180,71.85172619372624,71.1300277709961,80.89082531949401,72.78388873902323,78.88525833333334,15
95,158.81102719843545,151.8227081298828,155.12934098663237,161.50374233409832,153.40566666666663,15
150,135.48157389784586,147.68582153320312,141.61445827415994,136.7809243195551,131.8303333333334,15
50,130.79422006646814,86.21500396728516,76.85778137178926,130.79573022354663,106.92489998499559,15
150,163.02718570782403,167.4186553955078,168.2981364447698,160.88622392394367,167.4086666666666,15
120,165.40657777057635,159.87506103515625,163.48058024933184,165.40675961589963,156.00126666259771,15
140,159.31368419674482,172.24380493164062,175.56429310297497,151.50999217083705,162.1483333288829,15
170,138.41733492075792,141.98971557617188,136.40357426634634,133.80185397291157,150.18416666666667,15
175,173.24085645379586,179.5738067626953,193.098587737892,170.46101944999103,171.56433333333345,15
175,186.3065754189565,183.15907287597656,185.4868419307657,190.37319617289364,184.8089999999999,15
180,163.3014427219362,155.85122680664062,170.80570820591058,159.6988939200071,164.60924998633075,15
155,101.80650983245273,86.14131164550781,135.86695993830944,122.04501532736082,110.14613333333338,15
65,62.19388974785157,53.625858306884766,38.44477570094724,62.19419723981349,52.17891320279424,15
62,53.911811031243204,53.788368225097656,55.425015477713096,53.7198381244432,55.22393285369873,15
62,49.126194256206865,51.97352981567383,49.753675067768775,48.16150584598202,55.17133285522461,15
22,69.95495657553329,61.60697937011719,64.48723041443228,80.74076991776909,63.477999999999994,15
77,44.1287973730324,47.3118896484375,44.80960884881756,44.128693824103124,41.8217998689016,15
56,41.41703910256174,45.74994659423828,34.653811987343445,41.416907750457,39.42537982610065,15
53,67.01054551761746,64.8619613647461,61.94701746175575,69.78668639829293,64.43024999999969,15
45,35.797220260973425,42.58477020263672,36.77731837474076,35.796999830768925,33.92228648300164,15
22,61.33738357827231,59.94274139404297,56.7839821307714,62.454338738544436,61.85269996693927,15
30,53.167336307602866,52.00444030761719,48.194427319018594,54.27719797531849,49.155743201519094,15
27,35.93822181340579,36.50173568725586,34.18499589391163,35.21021111415263,38.815016666666665,15
32,47.38565397265345,49.42727279663086,45.1551416635646,44.74793637465794,45.44750000000002,15
28,34.60813965542486,35.075504302978516,30.243723917890804,31.878754484113898,39.21387653268181,15
23,56.50236750823693,48.832759857177734,50.93943719726622,56.5026236580852,38.265813170750945,15
50,29.605033997956845,31.204416275024414,31.209716489376756,29.604980230825106,30.501009752845757,15
23,50.51427805749052,51.81897735595703,47.421403954391586,50.58530154095335,48.98025658754622,15
165,162.36878104291418,155.82752990722656,164.70829374237653,170.82005251222012,160.5825,15
168,156.88684929721677,149.53057861328125,153.6387439002442,166.39130170627968,161.40775,15
149,171.10427525101016,178.58587646484375,172.67850877361064,171.91074359591565,169.6409999999999,15
156,159.22201372386925,147.27578735351562,156.48068769259055,154.96664904960517,164.9412599939982,15
172,155.72253056123736,154.83616638183594,150.50468886495992,156.78512506915783,157.85289999923705,15
165,127.2969707858392,120.35862731933594,140.85843610309948,136.26094674896038,115.73975833333351,15
156,164.02077857284175,163.9851531982422,157.87739485935566,164.96406879464882,167.0439666659037,15
28,163.19094877049903,159.90603637695312,158.93937776780345,164.83929971569387,160.86384999885556,15
195,171.55341022928127,178.3083038330078,189.2901998886459,163.8423000865231,185.63420000000002,15
200,199.12648607172764,198.1735382080078,199.04775883312283,199.1265170010945,198.61233333333269,15
195,167.73129510085198,168.9814453125,166.00384558155864,166.4281253365588,169.92283333333333,15
190,182.83470904794757,199.40740966796875,188.26205960541358,183.17775581158887,180.5009333159129,15
200,177.95305429236026,172.91769409179688,179.81936043406304,179.2073714991301,189.5042999992371,15
190,169.79982957640993,184.29103088378906,181.37041162612033,175.72742213977793,159.0447166268031,15
190,186.25173127146783,191.170166015625,192.4213703217493,179.89689038961035,186.03199999999978,15
200,199.09638572587585,199.67018127441406,201.01660832422883,198.35497925239974,198.39533333333256,15
200,198.30024884460204,197.3191375732422,196.55246727156953,198.86747767317885,198.29799999999938,15
160,137.72500077797102,132.42092895507812,130.5659775535155,137.72517986124683,156.17076665878292,15
