R2,RMSE,MAE,R2_XGBoost,R2_LightGBM,R2_CatBoost,R2_ExtraTrees,weights,jid,group,desc,target,outer,inner,es,encoding,group_col,n_features,minutes
0.859350521098516,4.087511748223069,3.17618148953753,0.8629535774146665,0.8599100702987295,0.8376629803060097,0.8380202712719609,"[0.4021, 0.3368, 0.1367, 0.1244]",C3,ESLEAK,"BOTH fixes: inner GroupKFold + no early-stop leak, GroupKFold",Strength_28d,group,group,none,freq,Concrete_Class,30,49.2
