R2,RMSE,MAE,R2_XGBoost,R2_LightGBM,R2_CatBoost,R2_ExtraTrees,weights,jid,group,desc,target,outer,inner,es,encoding,group_col,n_features,minutes
0.6320226828247265,21.9538938260595,14.50244338180799,0.6177559769848864,0.6221858176098685,0.6391962292841615,0.6274266216166113,"[0.2764, 0.1254, 0.4508, 0.1473]",E6,TARGETS,"Slump_90 standard CV, both fixes",Slump_90,standard,kfold,none,freq,Concrete_Class,25,66.0
