true_Strength_28d,true_Strength_7d,true_Slump_30,true_Slump_90,pred_Strength_28d,pred_Strength_7d,pred_Slump_30,pred_Slump_90,Concrete_Class
60.2,45.06,190,110,47.5593147277832,37.47328567504883,200.82591247558594,166.135009765625,25
55.7,42.4,190,140,47.0890998840332,37.59632110595703,195.049560546875,156.99960327148438,25
57.3,45.2,195,140,51.104007720947266,40.93541717529297,186.26634216308594,167.5982208251953,25
60.7,48.7,185,160,45.100215911865234,36.09187316894531,196.1931915283203,166.3932342529297,25
52.7,49.6,190,165,39.62603759765625,34.38846969604492,194.13267517089844,177.27188110351562,25
51.0,48.7,200,150,43.7122802734375,37.88928985595703,196.82696533203125,184.31680297851562,25
45.3,34.0,180,200,38.42137145996094,30.874755859375,182.61215209960938,171.45431518554688,25
53.0,41.7,190,200,44.35237121582031,37.2001953125,200.36923217773438,176.24136352539062,25
45.5,38.6,200,180,43.566123962402344,37.28842544555664,179.7334442138672,170.93092346191406,25
45.5,37.8,145,140,44.09495544433594,35.30534362792969,187.48123168945312,173.9272918701172,25
37.9,26.4,190,170,43.00511932373047,37.907466888427734,192.48484802246094,178.86471557617188,25
38.8,30.2,200,180,44.118614196777344,37.18046569824219,198.22117614746094,180.9446258544922,25
47.1,37.5,170,180,44.083553314208984,37.53753662109375,189.60357666015625,170.31639099121094,25
47.7,43.8,180,180,38.35321044921875,31.66102409362793,171.76971435546875,164.18746948242188,25
57.0,51.0,200,130,48.65224075317383,39.83233642578125,193.44223022460938,166.0614013671875,25
57.2,50.0,160,130,46.77458953857422,36.69083023071289,165.7034454345703,159.345703125,25
49.6,40.2,160,160,49.13319778442383,39.66322326660156,192.29446411132812,159.6520538330078,25
53.6,50.2,190,175,46.78266906738281,38.287174224853516,195.4799041748047,162.9542999267578,25
46.5,36.4,190,155,46.673606872558594,38.30473709106445,195.44296264648438,163.37155151367188,25
43.3,34.9,190,185,52.56256866455078,40.52769470214844,174.46812438964844,163.2259979248047,25
43.8,37.4,170,170,35.49814987182617,29.133636474609375,173.73831176757812,159.3554229736328,25
41.89,34.7,200,190,42.490909576416016,35.48063278198242,197.72314453125,178.30160522460938,25
40.2,33.2,180,170,38.80842590332031,31.968786239624023,180.12379455566406,169.461181640625,25
38.1,30.2,190,125,38.01721954345703,29.941856384277344,168.92173767089844,150.36740112304688,25
38.2,30.7,170,170,33.00883865356445,25.709115982055664,164.72988891601562,147.64990234375,25
39.6,30.2,180,170,38.64283752441406,31.129642486572266,171.79287719726562,162.36080932617188,25
35.0,27.9,170,170,46.028892517089844,35.77153778076172,178.82626342773438,143.1342010498047,25
43.9,36.1,190,165,41.256629943847656,33.87513732910156,176.6913604736328,147.9330291748047,25
38.81,30.09,180,165,45.57129669189453,35.78351974487305,185.79983520507812,162.5743865966797,25
42.0,31.9,185,175,42.029754638671875,33.018150329589844,188.22726440429688,169.3871307373047,25
27.0,20.7,180,160,42.938133239746094,36.518287658691406,190.21360778808594,155.75982666015625,25
45.0,34.8,200,170,42.76165771484375,36.73227310180664,191.1851348876953,164.3035888671875,25
36.1,33.4,185,160,41.38945770263672,34.8093147277832,201.0276641845703,158.6979217529297,25
45.13333333333333,37.2,185,160,41.629188537597656,34.3211784362793,161.31411743164062,104.50401306152344,25
41.53333333333333,34.7,190,160,41.55925369262695,34.27682113647461,161.13539123535156,105.11227416992188,25
40.69,32.2,180,160,47.38241195678711,38.06500244140625,195.38388061523438,168.52545166015625,25
38.6,34.8,185,163,43.95661926269531,36.16472244262695,189.45196533203125,165.72608947753906,25
45.7,36.5,183,80,42.40351104736328,34.69183349609375,181.34097290039062,146.75454711914062,25
39.01,26.7,188,165,44.28775405883789,35.93093490600586,183.61810302734375,156.3295135498047,25
48.85,34.4,181,54,45.30659103393555,35.29877471923828,181.1973876953125,165.81787109375,25
42.91,37.61,180,155,44.09245681762695,37.39106369018555,188.28955078125,175.62518310546875,25
30.1,24.75,173,155,47.67622756958008,39.99531173706055,192.73654174804688,168.89895629882812,25
47.92,38.26,200,156,45.851070404052734,36.267478942871094,178.01171875,163.0523223876953,25
39.68,30.86,190,190,50.38602828979492,38.42340850830078,200.94656372070312,165.8433380126953,25
39.13,31.36,200,167,45.17461395263672,37.64506912231445,189.10398864746094,172.37628173828125,25
49.68,40.12,178,153,44.095218658447266,36.06396484375,184.34063720703125,168.1803741455078,25
35.07,29.76,196,190,45.165771484375,36.99195861816406,182.6372528076172,162.86691284179688,25
51.72,43.53,205,170,45.92426300048828,37.79000473022461,202.20590209960938,174.88455200195312,25
49.88,41.1,220,165,42.28812789916992,35.49510192871094,190.5282745361328,167.44561767578125,25
43.81,40.26,188,168,42.13470458984375,36.0268440246582,198.45375061035156,157.5327911376953,25
51.81,43.04,190,193,45.99705505371094,37.86004638671875,186.62173461914062,169.2063751220703,25
49.46,43.07,200,180,45.33683395385742,37.33306121826172,185.421875,161.4257354736328,25
53.35,44.42,172,102,46.80009078979492,38.330230712890625,208.46966552734375,176.705322265625,25
37.94,32.87,188,190,45.758209228515625,38.566810607910156,194.62802124023438,161.28672790527344,25
50.88,41.91,162,158,45.823368072509766,36.621055603027344,183.5833740234375,164.04391479492188,25
47.63,38.82,178,155,45.35725021362305,37.09449005126953,182.70242309570312,166.80487060546875,25
47.48,39.95,163,174,46.59874725341797,37.6215705871582,184.25575256347656,172.3167266845703,25
51.63,44.44,168,152,45.645530700683594,36.310665130615234,189.32064819335938,168.22731018066406,25
38.64333333333334,31.39,178,156,44.680912017822266,36.09641647338867,184.27731323242188,169.06723022460938,25
39.81333333333333,32.416666666666664,182,162,45.20232391357422,36.94804763793945,182.75831604003906,161.6427459716797,25
39.586666666666666,34.55,188,164,46.310306549072266,37.889862060546875,184.25831604003906,172.74310302734375,25
39.79,32.776666666666664,180,160,45.1054801940918,36.132877349853516,189.83506774902344,168.8223876953125,25
38.44,34.3,195,180,43.60618591308594,35.45277786254883,193.61048889160156,163.5868682861328,25
42.93,37.88,215,170,45.0955924987793,36.290489196777344,180.00657653808594,176.8323516845703,25
44.58,34.91,210,180,41.134437561035156,32.35823440551758,182.09283447265625,180.00511169433594,25
30.42,25.83,215,205,39.81779861450195,32.989864349365234,188.56959533691406,182.95932006835938,25
32.02,22.18,200,200,45.0494270324707,36.83598327636719,182.49526977539062,163.13296508789062,25
43.22,40.27,200,175,43.65973663330078,35.878562927246094,193.83168029785156,155.5132598876953,25
51.26,40.27,190,185,47.29012680053711,38.838478088378906,184.0303955078125,165.87266540527344,25
48.67,45.99,195,170,44.08580780029297,36.885196685791016,194.474853515625,175.9227752685547,25
46.67,41.3,210,200,42.33561706542969,35.770179748535156,188.93798828125,176.68923950195312,25
38.82,35.52,210,175,40.66345977783203,32.36761474609375,188.46011352539062,177.80087280273438,25
41.2,36.55,220,175,42.43462371826172,35.09481430053711,163.28604125976562,160.98855590820312,25
48.67,28.4,180,180,40.03615951538086,32.543216705322266,185.46484375,179.67869567871094,25
46.67,35.52,190,180,41.57259750366211,34.20388412475586,193.50979614257812,164.94427490234375,25
38.82,36.55,230,180,43.15125274658203,35.066715240478516,193.05665588378906,183.91444396972656,25
41.2,28.4,180,110,39.68641662597656,33.45008087158203,136.92355346679688,139.20091247558594,25
41.15,34.5,205,180,40.67434310913086,31.645286560058594,175.91549682617188,166.6958465576172,25
41.15,34.5,225,180,40.87735366821289,33.24562454223633,204.26705932617188,179.1797332763672,25
43.25,33.8,205,175,42.56103515625,35.67762756347656,200.29537963867188,168.861083984375,25
43.25,33.8,223,230,41.67217254638672,35.2590217590332,206.51524353027344,177.71041870117188,25
34.9,30.6,235,175,41.50880432128906,34.848854064941406,202.89669799804688,181.3462371826172,25
42.8,36.0,210,180,44.38508224487305,35.8681526184082,182.53147888183594,148.62301635742188,25
42.8,36.0,190,100,44.78996658325195,36.182861328125,185.014892578125,173.5355224609375,25
46.5,39.5,190,175,43.56986618041992,34.28263473510742,190.79110717773438,152.3149871826172,25
44.9,39.3,170,100,40.3303108215332,34.41067886352539,199.60784912109375,178.86419677734375,25
44.3,37.2,160,175,40.085208892822266,34.01486587524414,201.82264709472656,178.12879943847656,25
35.8,30.9,235,215,39.75250244140625,32.0717887878418,214.77835083007812,191.91647338867188,25
43.35,36.1,215,175,40.564727783203125,33.73000717163086,203.68978881835938,178.98043823242188,25
40.5,28.0,85,175,40.51704788208008,33.393882751464844,178.09588623046875,173.02987670898438,25
34.5,29.1,225,110,41.88142776489258,34.24532699584961,186.21902465820312,169.4800262451172,25
31.7,29.3,195,180,42.42692184448242,34.893680572509766,201.5312042236328,177.8861541748047,25
40.6,34.7,180,175,40.383846282958984,32.24262237548828,188.1903076171875,179.0919189453125,25
35.6,35.4,200,150,37.68147277832031,29.93878173828125,212.47335815429688,187.05043029785156,25
40.5,30.5,60,200,40.744361877441406,32.90040588378906,155.8538818359375,175.7701416015625,25
32.3,31.3,210,180,39.141876220703125,34.25975799560547,192.06234741210938,185.30105590820312,25
37.7,34.6,210,175,37.417362213134766,29.380428314208984,194.3678436279297,177.7880401611328,25
40.5,28.0,200,150,36.92256546020508,29.445453643798828,169.76914978027344,149.51522827148438,25
34.5,29.1,210,200,41.12362289428711,33.68022918701172,192.47071838378906,179.40773010253906,25
31.7,29.3,205,175,43.25594711303711,35.93305969238281,198.48269653320312,174.3024139404297,25
40.6,34.7,180,180,41.47334671020508,33.404510498046875,195.11000061035156,179.50096130371094,25
35.6,35.4,215,200,38.0383186340332,31.178503036499023,166.77830505371094,181.19642639160156,25
40.5,30.5,225,200,42.20754623413086,33.89512634277344,194.18832397460938,176.55624389648438,25
44.9,39.3,220,180,43.75927734375,34.541507720947266,191.63710021972656,174.1352081298828,25
44.3,37.2,215,175,45.45753860473633,38.309913635253906,200.86573791503906,174.979736328125,25
44.3,37.2,210,155,44.24578094482422,36.885040283203125,194.27957153320312,175.70364379882812,25
45.6,37.4,200,185,48.651329040527344,38.85829544067383,196.23634338378906,171.7451629638672,25
42.7,36.5,225,180,47.0087776184082,38.462989807128906,193.13800048828125,175.12802124023438,25
42.8,33.9,220,180,44.83439636230469,36.34260559082031,202.3516845703125,169.59423828125,25
44.0,39.6,220,185,45.510093688964844,37.09269332885742,187.2517547607422,173.43539428710938,25
36.9,34.7,200,190,40.53691101074219,34.017005920410156,202.03895568847656,173.58773803710938,25
39.2,35.3,190,180,38.080501556396484,31.440448760986328,164.1775360107422,191.0788116455078,25
43.7,39.2,190,130,49.56288528442383,40.76001739501953,182.3368377685547,160.02105712890625,25
46.0,39.2,190,180,43.689170837402344,36.76304244995117,204.34768676757812,172.6165313720703,25
42.7,38.7,230,180,42.258758544921875,35.666099548339844,205.1197052001953,179.38018798828125,25
46.7,38.1,210,185,44.10132598876953,36.72144317626953,203.796630859375,177.19625854492188,25
39.7,31.6,215,185,42.42692184448242,34.893680572509766,201.5312042236328,177.8861541748047,25
43.4,38.1,220,180,41.55952835083008,33.0972900390625,195.51502990722656,175.80038452148438,25
45.6,34.9,205,190,41.92008590698242,33.90704345703125,192.73983764648438,182.259765625,25
38.3,32.9,225,195,41.70362091064453,33.19944763183594,206.93775939941406,174.99363708496094,25
47.0,42.3,220,185,41.70362091064453,33.19944763183594,206.93775939941406,174.99363708496094,25
42.93,37.88,215,170,47.33324432373047,37.74633026123047,189.72296142578125,172.3934326171875,25
44.58,34.91,210,180,37.20152282714844,28.643596649169922,196.8924102783203,179.30386352539062,25
42.8,36.0,210,180,46.587608337402344,39.17889404296875,178.37875366210938,159.72146606445312,25
46.5,39.5,190,175,45.46308517456055,36.11017990112305,192.75515747070312,168.48333740234375,25
43.35,36.1,215,175,42.119197845458984,35.624237060546875,203.7496337890625,186.9921112060547,25
40.6,34.7,180,180,43.20903778076172,34.81474685668945,185.81668090820312,177.73190307617188,25
40.5,30.5,225,200,41.302391052246094,31.591888427734375,208.1114501953125,179.34173583984375,25
44.9,39.3,220,180,45.59711456298828,37.13881301879883,187.54673767089844,173.72225952148438,25
44.3,37.2,215,175,48.651329040527344,38.85829544067383,196.23634338378906,171.7451629638672,25
30.42,25.83,215,205,42.29414367675781,37.222198486328125,196.42189025878906,185.71343994140625,25
32.02,22.18,200,200,45.3886604309082,37.538536071777344,181.8592071533203,171.278076171875,25
43.22,40.27,200,175,41.54994583129883,34.770565032958984,190.17068481445312,160.88772583007812,25
51.26,40.27,190,175,48.37044906616211,39.527217864990234,180.8250274658203,165.9678955078125,25
48.67,45.99,195,170,43.84645080566406,36.738773345947266,192.2606658935547,180.34259033203125,25
46.67,41.35,210,200,42.944400787353516,35.91585922241211,196.5323486328125,177.5745086669922,25
38.82,35.52,210,175,39.032554626464844,31.139820098876953,188.92893981933594,175.2544708251953,25
41.2,36.55,220,175,43.53080749511719,35.50331497192383,190.07957458496094,145.80157470703125,25
41.2,28.4,180,180,39.032554626464844,31.139820098876953,188.92893981933594,175.2544708251953,25
48.67,45.99,190,118,43.95645523071289,37.393150329589844,189.0977325439453,157.7684783935547,25
46.67,41.35,230,180,36.938236236572266,31.775678634643555,170.8413543701172,179.65093994140625,25
38.82,35.52,180,110,43.63166809082031,37.19011306762695,180.55447387695312,140.24070739746094,25
41.15,34.5,205,180,40.17493438720703,33.76189422607422,191.63693237304688,186.36569213867188,25
41.15,34.5,225,180,42.10425567626953,34.154293060302734,201.80389404296875,180.1439971923828,25
43.25,33.8,205,175,40.46137619018555,35.79740905761719,189.559814453125,187.4937286376953,25
34.9,30.6,235,175,41.496307373046875,35.69539260864258,206.43899536132812,179.99002075195312,25
42.8,36.0,190,100,44.34296798706055,35.921226501464844,180.87319946289062,167.58047485351562,25
38.44,34.3,170,215,42.435577392578125,35.17684555053711,193.6767578125,176.30429077148438,25
42.93,37.88,160,175,40.11027145385742,33.486331939697266,195.52651977539062,182.6203155517578,25
35.8,30.9,235,215,42.580162048339844,34.13872146606445,209.56309509277344,180.4071044921875,25
43.35,36.1,215,215,40.65099334716797,34.3899040222168,215.05018615722656,183.67733764648438,25
38.44,34.3,85,175,43.183387756347656,35.33354187011719,192.4652557373047,182.38685607910156,25
42.93,37.88,225,110,40.41096115112305,33.739219665527344,178.3487548828125,169.1880340576172,25
44.58,34.91,195,180,41.06720733642578,33.19561004638672,209.08114624023438,176.52728271484375,25
30.42,25.83,180,175,42.177005767822266,34.414512634277344,189.0210418701172,178.706787109375,25
32.02,22.18,200,150,51.12059783935547,43.18519592285156,201.2129364013672,152.88385009765625,25
32.02,22.18,60,200,39.355262756347656,32.02869415283203,182.26536560058594,178.3459930419922,25
31.3,31.3,210,180,38.080501556396484,31.440448760986328,164.1775360107422,191.0788116455078,25
34.6,30.9,210,175,39.06650924682617,31.884960174560547,193.42910766601562,173.29635620117188,25
38.0,36.1,200,150,43.76590347290039,35.046897888183594,196.06732177734375,164.09814453125,25
39.1,34.3,210,200,40.705238342285156,32.67848205566406,190.64431762695312,178.26243591308594,25
38.44,34.3,195,180,41.95757293701172,34.41791915893555,198.1282196044922,162.18504333496094,25
48.67,45.99,190,180,41.57259750366211,34.20388412475586,193.50979614257812,164.94427490234375,25
43.35,36.1,170,175,38.833919525146484,31.789371490478516,188.6929931640625,179.28968811035156,25
38.44,34.3,160,175,41.45565414428711,31.87147331237793,190.7039794921875,174.77708435058594,25
44.58,34.91,195,175,47.30644989013672,38.77931594848633,199.91952514648438,169.2570343017578,25
30.42,25.83,180,150,43.20903778076172,34.81474685668945,185.81668090820312,177.73190307617188,25
32.02,22.18,200,200,51.12059783935547,43.18519592285156,201.2129364013672,152.88385009765625,25
30.42,25.83,60,180,39.408363342285156,34.77851867675781,179.326416015625,174.52389526367188,25
31.3,31.3,210,180,38.289833068847656,33.10015869140625,181.71624755859375,174.8003692626953,25
34.6,25.83,210,175,41.08072280883789,33.661033630371094,192.6468048095703,179.02899169921875,25
28.0,22.18,200,150,39.756961822509766,30.891189575195312,203.46241760253906,178.17840576171875,25
29.1,20.27,210,200,38.89308166503906,31.974023818969727,196.0665283203125,183.3518524169922,25
51.26,40.27,190,175,47.56978225708008,38.37882995605469,180.80300903320312,170.16773986816406,25
46.67,41.35,210,200,43.22432327270508,34.799278259277344,197.6737060546875,179.80665588378906,25
41.2,28.4,180,180,40.03615951538086,32.543216705322266,185.46484375,179.67869567871094,25
41.15,34.5,190,175,41.57626724243164,34.16122817993164,174.99752807617188,152.7978973388672,25
43.25,33.8,230,230,38.81020736694336,32.318328857421875,165.50250244140625,166.3906707763672,25
43.25,33.8,180,110,39.68641662597656,33.45008087158203,136.92355346679688,139.20091247558594,25
43.25,33.8,223,230,41.98677444458008,34.32603454589844,206.51629638671875,173.91018676757812,25
35.8,30.9,170,175,42.697593688964844,35.586448669433594,199.14443969726562,168.82275390625,25
43.35,36.1,160,175,41.412296295166016,33.42799377441406,191.31527709960938,176.92819213867188,25
42.93,37.88,85,175,41.260536193847656,32.05540466308594,192.64598083496094,164.34727478027344,25
46.67,41.35,225,110,39.20784378051758,31.962467193603516,160.68780517578125,175.65756225585938,25
44.58,34.91,195,180,40.973487854003906,32.84197998046875,199.33067321777344,177.48716735839844,25
43.22,40.27,180,175,40.383846282958984,32.24262237548828,188.1903076171875,179.0919189453125,25
48.67,45.99,200,150,37.68147277832031,29.93878173828125,212.47335815429688,187.05043029785156,25
48.67,45.99,60,200,36.96699523925781,29.544981002807617,119.92036437988281,177.43055725097656,25
34.6,25.99,210,175,38.572940826416016,32.689151763916016,202.2843475341797,181.3882293701172,25
28.0,24.5,200,150,43.76590347290039,35.046897888183594,196.06732177734375,164.09814453125,25
29.1,26.0,210,200,40.51927185058594,33.083656311035156,188.989990234375,179.59376525878906,25
48.8,34.7,170,190,44.484710693359375,35.642616271972656,168.3568572998047,157.8543701171875,25
44.0,33.5,170,160,44.66758728027344,33.83905792236328,176.34788513183594,165.5328369140625,25
42.7,33.0,160,160,47.36105728149414,39.335472106933594,190.85861206054688,165.3417205810547,25
44.8,33.1,175,170,44.29753112792969,34.32390594482422,181.65675354003906,157.2529754638672,25
42.1,32.1,170,170,43.447357177734375,34.108551025390625,184.38912963867188,151.03440856933594,25
42.3,33.5,165,155,47.49899673461914,40.45097732543945,193.6066436767578,173.73431396484375,25
44.1,34.1,165,170,42.989627838134766,35.63624954223633,179.2497100830078,165.92771911621094,25
41.9,32.5,160,155,45.0602912902832,37.11559295654297,142.50863647460938,136.79574584960938,25
51.9,46.31,165,155,44.24937438964844,35.249454498291016,200.931396484375,168.21090698242188,25
42.9,41.19,165,170,43.19029235839844,33.913326263427734,183.46337890625,168.7755126953125,25
44.4,41.08,160,155,47.33456039428711,38.33195877075195,199.24044799804688,169.46859741210938,25
50.7,40.39,170,170,44.03171920776367,34.66255569458008,182.7428436279297,166.25396728515625,25
50.5,41.98,160,170,42.991634368896484,34.60779571533203,185.94110107421875,169.9473876953125,25
51.9,41.17,150,160,40.27107620239258,31.836925506591797,193.3811492919922,174.59329223632812,25
48.2,42.3,160,150,45.13017272949219,37.38301086425781,184.5935821533203,169.9536590576172,25
48.2,37.84,160,150,46.454551696777344,39.89527130126953,199.89987182617188,174.5486602783203,25
45.2,33.41,160,150,46.190677642822266,37.9630241394043,195.04649353027344,172.20729064941406,25
42.9,34.1,180,170,46.99643325805664,39.48482131958008,179.92398071289062,164.66761779785156,25
44.4,36.4,190,180,46.275848388671875,37.92251968383789,181.0216827392578,165.51063537597656,25
50.7,42.2,200,190,46.201107025146484,39.125221252441406,177.39076232910156,166.8087158203125,25
50.5,44.9,180,180,45.27119064331055,38.200103759765625,182.44204711914062,167.0388641357422,25
51.9,46.31,190,155,44.24937438964844,35.249454498291016,200.931396484375,168.21090698242188,25
48.83,41.19,180,170,44.81638717651367,36.350868225097656,170.92042541503906,158.96556091308594,25
48.63,41.08,195,155,44.0542106628418,35.914695739746094,199.51547241210938,168.97325134277344,25
47.88,40.39,190,170,44.17523956298828,35.578678131103516,185.32595825195312,165.3958740234375,25
48.89,41.98,190,170,43.05524826049805,34.50470733642578,180.622802734375,165.8132781982422,25
47.98,41.17,185,160,42.2410888671875,33.95615005493164,183.77688598632812,172.90208435058594,25
47.75,42.3,180,150,40.39591979980469,31.764404296875,193.13682556152344,174.7905731201172,25
46.1,35.5,180,185,45.69799041748047,36.40957260131836,172.08766174316406,156.6902313232422,30
46.1,35.5,180,158,46.696781158447266,37.146888732910156,166.49102783203125,157.8561553955078,30
43.2,32.8,165,145,45.33893585205078,34.18571090698242,170.37110900878906,163.4918212890625,30
50.4,38.9,195,170,52.310630798339844,40.92654800415039,195.01490783691406,167.76951599121094,30
45.1,34.6,175,150,45.510223388671875,34.87123107910156,168.5677947998047,153.71981811523438,30
48.3,37.2,185,160,46.42533874511719,39.07864761352539,180.15359497070312,163.1751251220703,30
41.8,31.5,155,132,42.72063064575195,33.51286697387695,143.85565185546875,127.10630798339844,30
