y_true,y_ens,y_XGBoost,y_LightGBM,y_CatBoost,y_ExtraTrees,Concrete_Class
115,72.85524942919999,69.2481460571289,72.11503490597062,73.3121199376952,84.31249330113734,15
110,157.53258481914605,154.7807159423828,159.36272784369388,159.83611664332284,158.3864333333334,15
140,136.2752102418011,135.9156951904297,138.59431016503837,135.1975875888713,125.14416666666666,15
115,88.95108665751731,89.42101287841797,84.46357708781224,90.56161343745728,79.16316671880085,15
110,125.63249151477291,124.63895416259766,123.80409242478885,128.56029390541423,122.68966666666685,15
140,98.93352464530989,100.44645690917969,103.06161743283752,97.14328101820385,107.85746670786546,15
100,133.36718504136124,128.4642791748047,128.82400445768516,135.4782819047389,127.36716666666646,15
100,131.83382392507212,125.14151000976562,132.14813262263073,140.05231546465745,129.28726666450487,15
130,157.00103168350418,158.593994140625,156.0757216732966,154.58399993694303,156.16650000000004,15
145,159.40330673968614,155.7392578125,153.7382397553687,164.10995495608753,157.34053333155316,15
140,148.71176065851247,148.64584350585938,146.37089407578372,149.799498642579,145.1022333333333,15
140,77.46123033653306,57.07178497314453,103.18602300506588,90.16031012620407,109.55383319409685,15
35,50.528263148297505,51.835113525390625,47.18363271221764,51.576802362246866,50.89949684028624,15
68,46.891339750954856,51.705753326416016,48.66892375939076,44.27079045350497,43.211386734008784,15
52,42.7621542399936,44.062660217285156,44.23564012165829,42.67725972871132,40.80184008026122,15
18,63.53745188973123,60.55242156982422,61.11504416151663,62.99950883573709,75.9769999936422,15
27,39.257726062530516,37.163509368896484,34.06277099718943,41.54083373401362,34.454234060923255,15
40,36.9923191714972,30.95726203918457,33.800441701886285,39.14866773174306,34.06266739908855,15
28,39.95457064099827,37.7746696472168,40.832589890108444,43.757085360078236,35.49043309720367,15
30,33.436838565472314,28.415266036987305,28.093371422508014,36.24028478801013,33.98244719263705,15
20,41.2457650501594,44.3015022277832,39.402753490489104,39.75602294845244,38.640928070068355,15
28,41.507235100690124,44.00787353515625,39.3119985054408,40.90482407441699,38.41907454434349,15
43,40.253604701301676,45.57563400268555,35.70556726811761,35.38185500194474,36.90515316759749,15
34,35.15545845173028,37.525672912597656,39.864910443233164,32.350487275737166,35.71579980112717,15
27,31.00259912420023,32.85123062133789,27.739249079222276,32.51898866042218,41.07130000000005,15
22,44.502492496764624,40.86869812011719,38.16541985801777,47.458809445228724,36.58371698570244,15
52,37.74530181707171,40.9224739074707,38.43007263993802,36.98394590792421,34.93279029121393,15
39,42.60541007968041,43.14281463623047,39.791591991443944,43.47868259200732,40.38650518513628,15
168,160.41192103557717,164.13922119140625,151.6943217047828,155.79981854485447,161.94259999783836,15
155,153.58306027916802,161.03712463378906,144.39184356193044,144.6164176072751,155.8145666599274,15
173,161.23885202669175,162.32437133789062,158.24121694940266,162.63177186620086,161.2782666666668,15
152,135.4130122134542,130.84007263183594,140.51009813269872,133.04453497956416,154.66956666666667,15
146,159.75222306924925,160.94308471679688,156.23811875738576,160.94694881452565,155.9835999999999,15
168,94.91284926832827,71.9207763671875,116.49827080836113,113.12725390263294,118.52559990692144,15
152,150.8971254520379,151.5428009033203,152.0619604780866,149.14585405024286,152.57471866709375,15
27,151.74610409016364,148.9058380126953,150.72961285530263,154.33144285026324,152.30507066701242,15
145,150.67004102286782,155.06175231933594,152.11994145486554,141.99588829408322,148.3907399826048,15
145,159.16727677464803,159.38961791992188,160.03823044364682,158.80494011659354,159.586,15
170,146.0768601285337,147.3313751220703,148.72998422694988,134.2019900408087,148.4367866236368,15
150,147.5428399608736,150.89193725585938,149.27258284906532,146.73907345644758,140.31859999999992,15
155,159.93860416978623,160.52615356445312,159.39906633510918,160.9722840703977,157.39024000040692,15
155,151.5516295133971,157.54611206054688,157.54180851817472,148.76815195556645,133.45966666666658,15
170,160.51475115607684,160.93209838867188,162.58320991702053,160.42541204477735,159.30693333307903,15
170,150.5630032937726,150.41854858398438,150.59274378670182,151.0901269714292,149.37863333257047,15
155,154.0941022796058,155.3449249267578,153.1472939976574,154.5340579443771,154.21243333333348,15
160,129.1473837398366,130.8181610107422,117.34013568367644,133.31595318594378,130.6965666758218,15
150,146.34934762892917,147.52523803710938,150.07288328603406,144.76451404333397,144.103,15
155,142.8834186360465,144.96102905273438,145.85960650904423,138.83606647817845,145.8188333333334,15
155,135.5274110257859,137.78045654296875,135.72691328700563,135.09493516938068,136.59783333333337,15
160,132.04825516617458,134.0074920654297,134.23119847687565,131.0338991671935,129.00179999999992,15
