y_true,y_ens,y_XGBoost,y_LightGBM,y_CatBoost,y_ExtraTrees,Concrete_Class
32.2,29.75510020474459,29.237966537475586,28.944526694618364,31.444793025018683,29.7877146844864,15
25.4,27.987982517284067,28.148895263671875,28.467180520527613,27.81506879267742,27.850101250330596,15
27.0,27.769086616884138,28.28914451599121,27.522826666308674,26.920311051151273,27.11934758249917,15
32.2,34.12219588944299,33.97507858276367,35.45501112440933,35.892323833886664,31.76908695157374,15
26.4,27.60930552817076,27.234619140625,26.736456073171034,28.084079074130088,27.870838696479783,15
30.5,31.520740250519815,31.51410675048828,34.5018771657029,31.558373611764132,30.279960556030286,15
25.7,26.795703269358846,26.864830017089844,26.183710484228172,26.455588137697067,27.321232175827017,15
28.1,27.33564162914461,27.218921661376953,27.629098210299137,27.596188838598913,26.944962313969917,15
29.1,28.07992775965551,28.199094772338867,28.264838178248375,28.652077457631215,27.783293311119063,15
22.355,26.492497406420696,26.189830780029297,26.757495437277424,27.014713570809715,26.232260754903148,15
28.657,30.622011894110777,30.826932907104492,30.9471309513469,29.874434757258033,30.34471608320872,15
21.96666666666667,30.748123236315493,31.30536651611328,29.521424147576433,30.525729108445024,31.175741086641946,15
29.93,31.026039650519984,30.518966674804688,30.610423951432622,30.103351531580728,32.670564455668135,15
28.02,29.555925961675296,29.691396713256836,31.36008965836293,28.964960311960134,29.70095598030089,15
26.67,29.309226131149945,29.14717674255371,29.347993615506944,28.729887366022474,29.95758643913267,15
31.64,27.94907651263411,27.68800926208496,27.24361974734513,28.512525917444687,28.65516948223114,15
35.03,35.170330951760846,33.86977767944336,35.43395229678931,34.91751064737321,36.52455944887795,15
40.55,40.051733487776424,40.1616325378418,41.11638427800149,39.8775806894417,39.71296897621153,15
38.22,35.58965424772625,35.67527389526367,35.66284703240352,35.16489260658621,35.829770263417565,15
31.25,31.929087004533415,32.21825408935547,31.443117482626853,31.67341442608873,32.14400309848783,15
38.98,36.26077519012285,36.081878662109375,35.58899868617553,35.61887585073313,37.00438129870096,15
37.94,35.22893125936673,35.54269027709961,36.61397248655802,35.61491452909169,34.43620932350158,15
36.7,36.42765622547523,36.51425552368164,37.00297948078012,36.827182132352284,35.09243171641032,15
29.73,30.568154246548435,30.44728660583496,29.66598457352656,31.185237669185792,31.121069127845765,15
35.72,35.8194324162133,35.87382125854492,36.54904791298361,35.89410358291725,35.0511120944977,15
33.92,36.27140998255916,35.91133117675781,37.951985192003185,36.63133836319241,35.52321544100445,15
32.35,33.22633515699775,33.55460739135742,32.13028983031736,32.57566495278964,34.087054330762236,15
34.62,35.485404173572775,35.214107513427734,35.91086301461846,35.75000619690817,35.69153149655659,15
24.21,29.62955972361674,29.919357299804688,29.721205140320865,29.265938760524612,29.31864264551797,15
26.8,30.205742503983164,30.34026527404785,29.691635154488576,30.10888620622421,30.61043670368194,15
29.92,25.867138979514856,25.996183395385742,25.307549356656963,25.708070398350753,26.051150459925353,15
34.49,32.2232253363414,32.53855514526367,32.118591337574124,31.943645107638815,31.62245961284638,15
31.21,29.484564547425627,29.42449378967285,29.154109676086463,29.09619898845433,29.85935387579599,15
36.27,36.28196291260565,36.65019989013672,35.23596106863686,36.47256179127242,36.424356280899076,15
34.49,31.130010317676167,31.418291091918945,30.136657076588893,29.705766654368627,31.732790642420458,15
35.72,33.59535850031285,33.961544036865234,34.07132466088258,33.04346590030325,33.41524994023642,15
31.19,32.384565933750075,30.582624435424805,29.735320045760844,30.958607099845786,34.36859786300657,15
35.35,35.27840067814658,35.232276916503906,35.69630731492688,35.570629810305505,34.82977517477673,15
25.72,24.66652717172868,24.961328506469727,25.419563346757307,24.683244822102036,24.324676427205425,15
31.67,33.58040498266595,33.36046600341797,34.130062043267046,32.905210270027965,34.27162025705975,15
31.18,31.509358548584782,32.45563507080078,33.37780659259755,30.641084363264724,30.629106926600134,15
29.4,27.427832642112836,27.7896728515625,27.141889203381997,26.109155354803683,27.598069180806476,15
23.3,28.168875184930506,28.703340530395508,26.88931885719659,27.469765439614143,29.285655869801843,15
35.35,34.872412508538346,34.48073196411133,34.8881487316888,35.2425369245919,35.28016611480713,15
35.35,35.2760927659832,35.422481536865234,35.38763301101956,34.66643610680231,35.22624078146617,15
27.3,28.314157890471474,28.283340454101562,28.73175346895761,28.70002582483944,27.748693422317505,15
36.6,32.418232949081954,32.56831741333008,32.900181086514316,32.19141338281575,32.33649659474689,15
37.0,34.31900729454205,34.383583068847656,34.24740171206279,34.15436273596359,34.340180159250906,15
34.1,31.329691218521766,30.92353057861328,31.91004063010736,31.869840361718776,30.869938668568945,15
30.8,31.21316313050186,31.5304012298584,31.71482675938324,30.338999631036824,30.577391705830898,15
29.2,26.941014750264017,27.477924346923828,28.528934117312545,26.559863485549805,26.230183324178054,15
28.2,25.570252770086213,25.572744369506836,25.191224183147515,26.091581950489246,25.47199845250447,15
33.3,34.11346183610973,35.54372024536133,35.74754701315109,32.4955619401846,33.040998079299925,15
28.4,31.87229547711975,31.283798217773438,32.95819532513345,30.96835203948347,32.114035439491296,15
29.6,34.08085814397494,33.81128692626953,33.988056724353235,34.842662899158725,34.35090779622396,15
26.48,30.666787324470416,30.295583724975586,30.42249410607253,31.64433706536681,31.180612090110774,15
38.21,33.827153033076726,33.72719192504883,33.76033201506882,34.428293949499675,33.71839433205924,20
35.2,33.506540710403684,32.2480583190918,32.51923133965997,33.627067811467974,34.917459767977434,20
45.2,41.745018533553164,43.40975570678711,43.84395024547552,41.71068139098733,39.19242212727866,20
36.166,38.63443486673266,38.275630950927734,39.20202265712807,39.072074143911124,38.47213537699384,20
40.192,39.82005250152459,39.95222473144531,39.94974171877311,39.250445925667094,39.766827416102096,20
38.476,37.45156685135159,37.705528259277344,39.54911725309274,36.506786687337936,35.63250710983279,20
37.365,36.12885204040086,35.22554397583008,34.50182738067644,36.79318632404266,37.07881079470316,20
32.551,37.13763090913878,37.223148345947266,37.53699656077679,37.10882907083591,36.6115120162964,20
28.922,36.45944071694666,36.51054000854492,35.87838033146134,36.93467373788796,36.07060530312858,20
36.375,33.969952214723,34.48661804199219,33.93651112183644,33.6360100167358,32.788466986338314,20
37.59,35.371236509000795,36.09566879272461,33.72568863410556,35.508193862530476,35.46870807278951,20
34.65,39.19896072654389,40.05025863647461,40.72051994347067,38.53078344228638,38.54494961706798,20
34.22,33.28585449215456,32.5870361328125,31.734216207845876,35.015602084092166,34.52252417182921,20
36.8,33.52474148458108,33.62784957885742,33.86468458524478,33.18247890982826,33.224834702173894,20
36.7,36.94152387033887,37.21971893310547,37.26751221595054,36.00820730972234,36.59388794263205,20
46.2,47.18579229147608,47.32509994506836,48.52910042484964,46.050762872274014,47.72366727129618,25
55.5,45.539471099587566,45.44452667236328,44.9609854133533,45.94039507755765,45.956695181147225,25
57.4,51.805365919322696,51.01946258544922,52.119273559936666,52.21031214868845,52.71020859082539,25
61.1,49.361555793043735,48.476436614990234,49.840949953526106,49.33823751963074,49.598727522532144,25
60.2,55.00670788693933,54.79301834106445,55.03543284953469,56.06300769105706,54.17043774159753,25
55.7,50.738825226933805,50.65057373046875,51.72231161695736,50.89887641975254,50.11369893862409,25
57.3,54.81283907933616,54.50172424316406,54.93308361698546,55.812474314493606,54.861443695704125,25
60.7,52.78646944610645,52.96112823486328,52.59587985297907,52.775342151405475,52.450172419230206,25
