shap__Concrete_Class,shap__CA,shap__FA,shap__Cement_Content,shap__WC_Ratio,shap__Admixture_Dose,shap__Strength_7d,shap__Slump_30,shap__Water_Content,shap__Paste_Volume,shap__CA_FA_Ratio,shap__Agg_Volume_Frac,shap__Admix_pct_bwoc,shap__Admix_per_Cement,shap__WC_Ratio_sq,shap__WC_Ratio_inv,shap__log_Cement,shap__Cement_x_WC,shap__Bolomey_Feature,shap__Concrete_Class_sq,shap__Class_x_WC,shap__Class_x_Cement,shap__Cement_sq,shap__CA_FA_x_WC,shap__Binder_Intensity,shap__Gel_Space_Ratio_28d,shap__Slump_Retention,shap__Slump_Loss_Rate,shap__Cement_Freq,shap__Admix_Freq,val__Concrete_Class,val__CA,val__FA,val__Cement_Content,val__WC_Ratio,val__Admixture_Dose,val__Strength_7d,val__Slump_30,val__Water_Content,val__Paste_Volume,val__CA_FA_Ratio,val__Agg_Volume_Frac,val__Admix_pct_bwoc,val__Admix_per_Cement,val__WC_Ratio_sq,val__WC_Ratio_inv,val__log_Cement,val__Cement_x_WC,val__Bolomey_Feature,val__Concrete_Class_sq,val__Class_x_WC,val__Class_x_Cement,val__Cement_sq,val__CA_FA_x_WC,val__Binder_Intensity,val__Gel_Space_Ratio_28d,val__Slump_Retention,val__Slump_Loss_Rate,val__Cement_Freq,val__Admix_Freq,y_true,Concrete_Class
-0.2993477628702791,0.0032097650670476264,0.02501304679198271,-0.2881712846008015,-0.34127903414037114,0.12501111732112644,-12.33831297024137,0.13795461416319219,0.05714139918413247,-0.09849488011559066,-0.004700871970865391,0.0,0.31789713492634003,-0.45529571407535513,-0.07449071433998176,-0.40312377259179577,-0.02719693826850173,-0.2290709267453498,-0.3740635771112805,-0.5648818983752173,-0.04579136686086247,-0.30042500443737835,-0.25307333889557926,-0.07526906240619224,-0.18261271688158254,-0.5892540288595148,0.14538504271720049,0.10541011603398799,0.4188936435308318,-0.13583908494689723,15.0,56.0,44.0,360.0,0.4489000141620636,1.0,24.302000045776367,180.0,161.60400390625,275.88970947265625,1.2727272510528564,1.0,0.009999999776482582,2.777777671813965,0.2015112042427063,2.2276675701141357,5.886104106903076,161.60400390625,1.7276676893234253,225.0,6.733500003814697,5400.0,129600.0,0.571327269077301,24.0,0.7403106689453125,0.7777777910232544,0.6666666865348816,0.20261438190937042,0.057189542800188065,28.657,15
-0.30760788061474875,0.020485613133977783,0.027882133227057924,-0.2997356056076581,-0.32557620632191553,0.2690167468597186,-12.574745225340182,0.15397705529353592,0.04736427615716738,-0.08139441410487952,-0.0018912818494971843,0.0,0.33043412367281433,-0.28954261371783635,-0.060920393584914315,-0.4260367535448003,0.025364376998525156,-0.17496324660352677,-0.3484292289196988,-0.5592439225474863,-0.16094694029868598,-0.28277930992707423,-0.25754955533460216,-0.102849205333297,-0.24136078228865093,-0.32636824585107643,-0.44926801074968065,-0.07949701323986051,-0.3471793509712356,-0.06294493760411554,15.0,56.0,44.0,360.0,0.4489000141620636,1.0,22.18000030517578,155.0,161.60400390625,275.88970947265625,1.2727272510528564,1.0,0.009999999776482582,2.777777671813965,0.2015112042427063,2.2276675701141357,5.886104106903076,161.60400390625,1.7276676893234253,225.0,6.733500003814697,5400.0,129600.0,0.571327269077301,24.0,0.7403106689453125,0.9032257795333862,0.25,0.3104575276374817,0.057189542800188065,21.96666666666667,15
-0.2407864115595567,-0.01786693492910181,-0.06835259383882777,-0.30149683008236966,-0.36999732054485185,0.03647507215369012,-11.33182396633542,0.20998646357153417,0.0033921122416680984,-0.08262943419166757,0.028794639586332785,0.0,-0.017841738760298615,0.39794454522045886,0.0036405377573031947,-0.4431430559514851,-0.01574194403025165,-0.18822317665335564,-0.39170700703066924,-0.5357490075716029,0.012695798605013053,-0.36557660695481015,-0.24316377696414251,0.11936777956154751,-0.12334166907582808,-0.6112673923085651,0.08539523312796511,-0.1293096304631197,0.29131279727832937,0.08704746955603722,15.0,56.0,44.0,360.0,0.4489000141620636,0.699999988079071,25.700000762939453,65.0,161.60400390625,275.88970947265625,1.2727272510528564,1.0,0.007000000216066837,1.9444444179534912,0.2015112042427063,2.2276675701141357,5.886104106903076,161.60400390625,1.7276676893234253,225.0,6.733500003814697,5400.0,129600.0,0.571327269077301,24.0,0.7403106689453125,0.8512307405471802,0.16116666793823242,0.08496732264757156,0.057189542800188065,29.93,15
-0.2498673977486404,-0.032089519644117645,-0.09670907122260777,-0.35054144112034785,-0.3660239612603672,0.006046959012318231,-12.12796239917586,0.37120127115582857,0.005432477517760673,-0.05178225329357719,-0.014187148089998141,0.0,0.07947086525835294,0.2633932974769968,0.014790076475975753,-0.46015042652280475,-0.0027345636080600712,-0.24389362181753435,-0.42479490325242253,-0.5428225866336195,-0.1602838102603847,-0.3124244244888414,-0.2552725454818326,0.05134877966163549,-0.15878450174955558,-0.6579864720732463,0.12747243581244747,0.07418406046008909,0.3510769646307763,-0.2987550223840607,15.0,56.0,44.0,360.0,0.4489000141620636,0.699999988079071,22.18000030517578,62.0,161.60400390625,275.88970947265625,1.2727272510528564,1.0,0.007000000216066837,1.9444444179534912,0.2015112042427063,2.2276675701141357,5.886104106903076,161.60400390625,1.7276676893234253,225.0,6.733500003814697,5400.0,129600.0,0.571327269077301,24.0,0.7403106689453125,1.0967742204666138,-0.10000000149011612,0.20261438190937042,0.057189542800188065,28.02,15
-0.2498673977486404,-0.02285278915329667,-0.07587598239883328,-0.3034727561537157,-0.37307766837295314,0.07305516927416204,-12.61719312828856,0.25444763536536336,-0.1015323843697346,-0.04287378796259895,0.028794639586332785,0.0,0.014143978994444504,0.3626232475704753,0.011341617629660797,-0.4426270731794806,0.005384774234011686,-0.24983104012104182,-0.38331595686809655,-0.5467235208707069,-0.12601253281866,-0.35047041753947505,-0.2869053357520531,0.04876715970959758,-0.18382412582584168,-0.6511445636491439,-0.6687524510475614,-0.19017003751804346,0.3920561805736357,-0.2389103854262363,15.0,56.0,44.0,360.0,0.4489000141620636,0.699999988079071,22.18000030517578,62.0,161.60400390625,275.88970947265625,1.2727272510528564,1.0,0.007000000216066837,1.9444444179534912,0.2015112042427063,2.2276675701141357,5.886104106903076,161.60400390625,1.7276676893234253,225.0,6.733500003814697,5400.0,129600.0,0.571327269077301,24.0,0.7403106689453125,0.8924193382263184,0.11116666346788406,0.20261438190937042,0.14869281649589539,26.67,15
-0.2498673977486404,0.0018052371102660386,-0.007739408040519317,-0.3074214129396127,-0.37946792543556723,0.06940051218717208,-12.476646288306274,0.19731486614256888,-0.1166899749396914,-0.12840913247295532,0.036828839852643326,0.0,0.19507874139548775,0.391942962112184,0.015614230043227812,-0.4545982374402798,-0.03328046188851755,-0.30539440475428525,-0.3843142069887849,-0.5461909629832297,-0.1252248589308224,-0.37421305218849676,-0.2785458900296952,-0.10369576491667588,-0.19797503081069354,-0.6901466468326178,-0.5740111847678423,-0.17174474470083076,0.3672760373906904,0.5043963536604854,15.0,56.0,44.0,360.0,0.4489000141620636,0.699999988079071,22.18000030517578,60.0,161.60400390625,275.88970947265625,1.2727272510528564,1.0,0.007000000216066837,1.9444444179534912,0.2015112042427063,2.2276675701141357,5.886104106903076,161.60400390625,1.7276676893234253,225.0,6.733500003814697,5400.0,129600.0,0.571327269077301,24.0,0.7403106689453125,0.922166645526886,0.07783333212137222,0.20261438190937042,0.33169934153556824,31.64,15
-0.27324572106479655,0.0060200198898733015,-0.02947443740201176,-0.2622881004937079,-0.34582235313776344,0.02273860959969787,-8.113326149917395,0.47064014045368174,-0.012894256126900977,-0.01458028474407322,-0.0024654474516315125,0.0,0.13497402980535966,-0.08898644736611838,-0.3017873455707152,-0.37056421491978825,-0.12232510563034106,-0.24103111823134243,-0.4276713176622585,-0.4307413081708422,-0.30130922440035396,-0.37417886424395663,-0.24502016668166351,-0.11075549571202782,-0.2674144201942599,-0.3530498614376674,0.2908903322856425,-0.16266850730939694,-0.32815330452175984,-0.16263827883698911,15.0,56.0,44.0,360.0,0.4489000141620636,0.75,28.799999237060547,77.0,161.60400390625,275.88970947265625,1.2727272510528564,1.0,0.007499999832361937,2.0833332538604736,0.2015112042427063,2.2276675701141357,5.886104106903076,161.60400390625,1.7276676893234253,225.0,6.733500003814697,5400.0,129600.0,0.571327269077301,24.0,0.7403106689453125,0.7185714244842529,0.36116665601730347,0.3104575276374817,0.14869281649589539,35.03,15
-0.2155466631464206,0.061211768240913955,-0.08832682268706787,-0.2714619790754132,-0.3308909134487486,0.006231246766131017,-3.892719150361737,0.43292747564270656,0.01998425564996387,0.003969076905972667,-0.047000372104581044,0.0,0.04572299338251623,-0.18501679290071704,-0.40273993898221727,-0.38751082923624897,-0.17311568739182548,-0.15874927832421232,-0.3989417212298735,-0.41407797429118576,-0.4531833198295627,-0.34804273211627973,-0.23899802355839772,-0.1260036006289858,-0.20367451156104244,-0.3703524209401923,-0.3136023206414335,0.10689658938914365,-0.5009409255982935,-0.11690575412327964,15.0,56.0,44.0,360.0,0.4489000141620636,0.75,35.1879997253418,60.0,161.60400390625,275.88970947265625,1.2727272510528564,1.0,0.007499999832361937,2.0833332538604736,0.2015112042427063,2.2276675701141357,5.886104106903076,161.60400390625,1.7276676893234253,225.0,6.733500003814697,5400.0,129600.0,0.571327269077301,24.0,0.7403106689453125,0.922166645526886,0.07783333212137222,0.3104575276374817,0.057189542800188065,40.55,15
-0.2721115490739485,0.04149833072632789,0.04411846065069338,-0.2544972843670206,-0.3385647315946022,-0.026081231140681456,-7.462198607649213,0.28022313874368887,-0.0310965541173487,-0.07208754399975581,0.004763377505025048,0.0,0.21740658420270167,-0.251368794432421,-0.34305167339292564,-0.39182786100822725,-0.12095560554851797,-0.2919367255746245,-0.4172295965601322,-0.43694912616753834,-0.4061644509042143,-0.44409097414960813,-0.26515639386051537,-0.16537362526939273,-0.3031193838814302,-0.4081395200846367,-0.38866592263665894,-0.020007490471067358,-0.29362953515808166,0.5055717145676109,15.0,56.0,44.0,360.0,0.4489000141620636,0.75,30.097000122070312,60.0,161.60400390625,275.88970947265625,1.2727272510528564,1.0,0.007499999832361937,2.0833332538604736,0.2015112042427063,2.2276675701141357,5.886104106903076,161.60400390625,1.7276676893234253,225.0,6.733500003814697,5400.0,129600.0,0.571327269077301,24.0,0.7403106689453125,0.922166645526886,0.07783333212137222,0.3104575276374817,0.33169934153556824,38.22,15
-0.2821630259479405,0.0015638343093047973,-0.0009607637237118154,-0.3032189256966033,-0.36025000045018757,0.012574339634789695,-12.62616013036719,0.2381620529554293,0.006961575002650626,-0.04819829574424521,-0.0004124055546107016,0.0,0.1864333356155822,-0.2988877910606597,0.017551695629694587,-0.44002355737130805,0.003098035914707721,-0.24716857431921715,-0.38331595686809655,-0.5451781041017856,-0.13822957039789618,-0.33820651132197344,-0.25627996180155455,-0.0058513548689418495,-0.19662000711100586,-0.650642472836994,-0.6071167679039681,0.02670823080307443,0.3549982327977176,-0.022339307268232033,15.0,56.0,44.0,360.0,0.4489000141620636,0.75,22.746000289916992,60.0,161.60400390625,275.88970947265625,1.2727272510528564,1.0,0.007499999832361937,2.0833332538604736,0.2015112042427063,2.2276675701141357,5.886104106903076,161.60400390625,1.7276676893234253,225.0,6.733500003814697,5400.0,129600.0,0.571327269077301,24.0,0.7403106689453125,0.922166645526886,0.07783333212137222,0.20261438190937042,0.057189542800188065,31.25,15
