shap__Concrete_Class,shap__CA,shap__FA,shap__Cement_Content,shap__WC_Ratio,shap__Admixture_Dose,shap__Strength_7d,shap__Slump_30,shap__Water_Content,shap__Paste_Volume,shap__CA_FA_Ratio,shap__Agg_Volume_Frac,shap__Admix_pct_bwoc,shap__Admix_per_Cement,shap__WC_Ratio_sq,shap__WC_Ratio_inv,shap__log_Cement,shap__Cement_x_WC,shap__Bolomey_Feature,shap__Concrete_Class_sq,shap__Class_x_WC,shap__Class_x_Cement,shap__Cement_sq,shap__CA_FA_x_WC,shap__Binder_Intensity,shap__Gel_Space_Ratio_28d,shap__Slump_Retention,shap__Slump_Loss_Rate,shap__Cement_Freq,shap__Admix_Freq,val__Concrete_Class,val__CA,val__FA,val__Cement_Content,val__WC_Ratio,val__Admixture_Dose,val__Strength_7d,val__Slump_30,val__Water_Content,val__Paste_Volume,val__CA_FA_Ratio,val__Agg_Volume_Frac,val__Admix_pct_bwoc,val__Admix_per_Cement,val__WC_Ratio_sq,val__WC_Ratio_inv,val__log_Cement,val__Cement_x_WC,val__Bolomey_Feature,val__Concrete_Class_sq,val__Class_x_WC,val__Class_x_Cement,val__Cement_sq,val__CA_FA_x_WC,val__Binder_Intensity,val__Gel_Space_Ratio_28d,val__Slump_Retention,val__Slump_Loss_Rate,val__Cement_Freq,val__Admix_Freq,y_true,Concrete_Class
-0.1505101475582475,-0.20340104297560013,-0.7360757156175264,-0.6016012361833453,-0.6828676240980741,-0.13791579866022688,-8.745912243388668,-0.08006359913323939,0.02765570822281513,-0.07189687365118431,-0.20796981858646454,0.0,0.14820730964985906,0.2673288409937274,-0.58976602678643,-1.3588955051055451,-1.165188585460972,-0.007027999262405605,-0.7851939494458434,-1.1980254653141167,-0.94874871661196,-0.29002988909331917,-0.7959070397368858,-0.06320533833067407,-0.507839814809174,-0.32262076421665525,-0.18558429415553118,-0.157613532817091,0.4840070480642742,-0.3101233415470717,15.0,55.0,45.0,285.0,0.5299999713897705,1.0,24.302000045776367,180.0,151.0500030517578,241.52618408203125,1.2222222089767456,1.0,0.009999999776482582,3.5087718963623047,0.2809000015258789,1.8867924213409424,5.652489185333252,151.0500030517578,1.3867924213409424,225.0,7.949999809265137,4275.0,81225.0,0.647777795791626,19.0,0.6623376607894897,0.7777777910232544,0.6666666865348816,0.20695970952510834,0.0714285746216774,28.657,15
-0.22380287671040008,-0.13396510908566614,-0.06263840814114471,-0.60166347469947,-0.4440493123187068,0.11251334215521284,-10.212297448179859,0.30111124330042427,0.25901728570470706,0.019745386128164823,-0.006739841148346717,0.0,0.13844178009978172,0.10005943516827673,-0.7999056720360352,-0.7158506440292034,-0.15649717696158216,0.23071519111306993,-0.7413191082991105,-1.562442415972699,-0.4577315000320203,-0.44087873803341154,-0.9991059181664146,0.041959176841880864,-0.538760460977438,-0.46915783656165316,-0.13357485479274647,-0.126057981091618,-0.5162428749929137,-0.148803587966797,15.0,55.0,45.0,285.0,0.5199999809265137,1.0,21.88800048828125,155.0,148.1999969482422,238.6761932373047,1.2222222089767456,1.0,0.009999999776482582,3.5087718963623047,0.2703999876976013,1.923076868057251,5.652489185333252,148.1999969482422,1.423076868057251,225.0,7.800000190734863,4275.0,81225.0,0.6355555653572083,19.0,0.6710526347160339,0.9032257795333862,0.25,0.311355322599411,0.07326007634401321,21.96666666666667,15
-0.11632372099088711,-0.05772837108103959,-0.8160349321230473,-0.7234647557710804,-0.28252492949446745,0.23951394927968742,-8.462873797066734,-0.006772842734576406,-0.006305919155707869,-0.2643128807574188,-0.11181171167574679,0.0,0.154511652758048,0.16354895035710285,-0.4462874664729863,-1.404884159044689,-0.7303046680288376,-0.10938770089870324,-1.3181124904183539,-1.0619684083398238,-0.5989540583713174,-0.2870411528982113,-0.8820853889658034,-0.16839133788733898,-0.34631616830850404,-0.2979302295786176,-0.11564294151827116,-0.2696301660879944,0.49011765784609107,-0.3663372677770147,15.0,55.0,45.0,290.0,0.5199999809265137,0.699999988079071,25.700000762939453,65.0,150.8000030517578,242.86349487304688,1.2222222089767456,1.0,0.007000000216066837,2.4137930870056152,0.2703999876976013,1.923076868057251,5.6698808670043945,150.8000030517578,1.423076868057251,225.0,7.800000190734863,4350.0,84100.0,0.6355555653572083,19.33333396911621,0.6710526347160339,0.5384615659713745,0.5,0.08974359184503555,0.07692307978868484,29.93,15
-0.10845091956342348,-0.13128731614374659,-0.46339635921895195,-0.7667084688784565,-0.8509259848852615,0.2131978304950143,-9.920755500747362,0.0875619955272399,-0.014531171667450972,-0.004795809406646689,-0.24548938268144585,0.0,0.3023380448758985,0.010585121809939355,-1.2958566003567682,-0.8188403081401916,-0.5350032856729227,-0.11257079215867465,-1.674367468671073,-1.3347654766931136,-0.5984694278196131,-0.3732424828106303,-0.4910640203469879,0.01460526627312463,-0.314806793925829,-0.2022275787498211,0.5896071703476748,0.22902634263894434,0.5311274714761355,-0.31998522688772657,15.0,55.0,45.0,290.0,0.5299999713897705,0.699999988079071,19.71419906616211,62.0,153.6999969482422,245.76348876953125,1.2222222089767456,1.0,0.007000000216066837,2.4137930870056152,0.2809000015258789,1.8867924213409424,5.6698808670043945,153.6999969482422,1.3867924213409424,225.0,7.949999809265137,4350.0,84100.0,0.647777795791626,19.33333396911621,0.6623376607894897,1.0967742204666138,-0.10000000149011612,0.20658135414123535,0.06581352651119232,28.02,15
-0.10717664679485354,-0.11992767578088362,-0.45882414793239956,-0.7680243175006038,-0.8530333658182413,0.2750418111436152,-9.828831529177886,0.165048726567172,-0.006123784909081605,0.005966087245191887,-0.22934416391661888,0.0,0.3865727850644923,-0.20109365543584257,-1.286647895944566,-0.80026515097798,-0.5352649765349694,-0.08960132966638999,-1.63452563916228,-1.353227788495368,-0.623508445650275,-0.30960722484226216,-0.5033773174705869,-0.030306532437568836,-0.3347332673966103,-0.20252180123990846,-0.08287210983631484,-0.15488435233907985,0.47318420272382694,-0.4100139454413199,15.0,55.0,45.0,290.0,0.5299999713897705,0.699999988079071,19.71419906616211,62.0,153.6999969482422,245.76348876953125,1.2222222089767456,1.0,0.007000000216066837,2.4137930870056152,0.2809000015258789,1.8867924213409424,5.6698808670043945,153.6999969482422,1.3867924213409424,225.0,7.949999809265137,4350.0,84100.0,0.647777795791626,19.33333396911621,0.6623376607894897,0.8387096524238586,0.1666666716337204,0.20658135414123535,0.13711151480674744,26.67,15
-0.30943276893557653,-0.15785406430280913,-0.12284725577274103,-0.5934859042205698,-0.5031011781913184,0.0749047795149404,-10.653431725911345,-0.3940312508098285,-0.3921643682754927,0.04497371164476943,-0.09059852183127536,0.0,0.06227362511643165,-0.4195423506548886,-0.5850172476349085,-0.8508378096317583,-0.17913721481429395,-0.07784683238809618,-0.7909285743572164,-1.540490979862325,-0.4896267988007204,-0.46005380796521544,-0.7425878087433408,-0.16021647481070214,-0.5795214236992947,-0.5125086390070188,-0.3134000567655262,-0.19866789460832132,0.2153780950312281,0.597738114371177,15.0,55.0,45.0,290.0,0.5299999713897705,0.699999988079071,21.604000091552734,36.75,153.6999969482422,245.76348876953125,1.2222222089767456,1.0,0.007000000216066837,2.4137930870056152,0.2809000015258789,1.8867924213409424,5.6698808670043945,153.6999969482422,1.3867924213409424,225.0,7.949999809265137,4350.0,84100.0,0.647777795791626,19.33333396911621,0.6623376607894897,0.7863945364952087,0.13083332777023315,0.21978022158145905,0.31501832604408264,31.64,15
-0.10772996275484827,-0.09468951628135959,-0.9280765680205858,-0.7094382928202488,-0.2222746385177884,0.2589496157297563,-5.28219001890785,0.08608720319790673,0.009399208333840212,-0.3090125403505339,-0.047833423532894145,0.0,0.17320197493174674,0.01968117503598452,-0.5047390460430142,-0.3106940419971682,-0.8262310325409701,0.6006615289418065,-0.8391736882638489,-1.1162518402469928,-0.6130357448979442,-0.2797807839590327,-0.8801203879285117,-0.0798047783573946,-0.44557254015085007,-0.2615480075226462,0.7810223187171899,-0.20802686063324735,-0.6187403018138932,-0.5173293193004603,15.0,55.0,45.0,290.0,0.5099999904632568,0.75,28.799999237060547,77.0,147.89999389648438,239.96348571777344,1.2222222089767456,1.0,0.007499999832361937,2.5862069129943848,0.26010000705718994,1.9607843160629272,5.6698808670043945,147.89999389648438,1.4607843160629272,225.0,7.650000095367432,4350.0,84100.0,0.6233333349227905,19.33333396911621,0.6800000071525574,0.3987013101577759,0.7716666460037231,0.32967033982276917,0.14652015268802643,35.03,15
-0.14229407657486853,-0.1197311669370833,-0.8558959109303632,-0.6866617620380572,-0.2362226067690994,0.10069246833752965,-1.448944335199455,0.09857257511844109,0.11558639957263421,-0.1677171169409562,0.024190736628056077,0.0,0.09178070562989044,0.05644177748633694,-0.4667426586404786,-0.23392720816675178,-0.837947330890146,0.572555959112804,-0.8441219964809402,-1.0344507402557888,-0.5627928071350107,-0.2909326835902804,-0.7117330813924783,-0.09701259522295012,-0.45959089886873655,-0.25045145020488546,0.13305495669659306,-0.09177448224099027,-0.6537091109721734,-0.5560885815205505,15.0,55.0,45.0,290.0,0.5099999904632568,0.75,35.1879997253418,56.0,147.89999389648438,239.96348571777344,1.2222222089767456,1.0,0.007499999832361937,2.5862069129943848,0.26010000705718994,1.9607843160629272,5.6698808670043945,147.89999389648438,1.4607843160629272,225.0,7.650000095367432,4350.0,84100.0,0.6233333349227905,19.33333396911621,0.6800000071525574,0.7142857313156128,0.2666666805744171,0.32967033982276917,0.07692307978868484,40.55,15
-0.16232473119608037,-0.1411662473467698,-0.11416080762877415,-0.5935878455713415,-0.4831267640606888,0.06310278535248261,-6.173498447291471,-0.020215372334595538,0.4188519860309424,0.07705150875362242,-0.0438372032930456,0.0,0.16010258837269753,-0.3544924429650359,-0.8683874413626413,-0.09574638262530079,-0.10268826004140183,0.1558707482541029,-0.8173043355202494,-1.5825028497613358,-0.3318262977949389,-0.4130792251588094,-0.8207423583370045,-0.25795858285076284,-0.614986437556811,-0.2692751779301272,-0.2532262703903668,-0.14216140619839632,-0.2852899998881796,0.33876671101654426,15.0,55.0,45.0,290.0,0.5099999904632568,0.75,30.097000122070312,53.0,147.89999389648438,239.96348571777344,1.2222222089767456,1.0,0.007499999832361937,2.5862069129943848,0.26010000705718994,1.9607843160629272,5.6698808670043945,147.89999389648438,1.4607843160629272,225.0,7.650000095367432,4350.0,84100.0,0.6233333349227905,19.33333396911621,0.6800000071525574,0.5452830195426941,0.40166667103767395,0.311355322599411,0.31501832604408264,38.22,15
-0.12092947525384384,-0.05729638368893722,-0.9847279032056528,-0.7705732912069178,-0.14438679190528886,0.231149517432026,-9.201689645823746,-0.01704530552875766,0.05954946791509038,-0.1857178970649584,-0.06332490880534945,0.0,0.2276525204832696,0.20677913576843784,-0.491198395656391,-0.15145431300486673,-0.7571777320672226,0.6612137618064114,-0.8079478748517371,-1.1220994084093807,-0.6057728040145675,-0.3457961334915078,-0.8669938935565897,0.0073477719718025095,-0.42139886216820693,-0.3103905397279948,-0.09027837156191894,-0.218517775598532,0.4193882997840961,-0.44196286711744026,15.0,55.0,45.0,290.0,0.5099999904632568,0.75,22.746000289916992,45.0,147.89999389648438,239.96348571777344,1.2222222089767456,1.0,0.007499999832361937,2.5862069129943848,0.26010000705718994,1.9607843160629272,5.6698808670043945,147.89999389648438,1.4607843160629272,225.0,7.650000095367432,4350.0,84100.0,0.6233333349227905,19.33333396911621,0.6800000071525574,0.6822222471237183,0.2383333295583725,0.19780220091342926,0.07692307978868484,31.25,15
